,experiment,dim,num_of_samples,type,prox_pt_time,sgd_time
1212,8,300,2000,L2-LS,1.0420104019999599,0.017110927999965497
1213,8,300,2000,L1-LS,1.6444582670001182,0.016412933000083285
1214,8,300,2000,L2-LogReg,2.477096397999958,0.01938655200001449
1215,8,300,2000,L2-LogReg,2.086455763000231,0.017619163000290428
1216,8,300,2500,L2-LS,1.2320036399996752,0.02122249500007456
1217,8,300,2500,L1-LS,2.0686969809999027,0.02121701000032772
1218,8,300,2500,L2-LogReg,3.8293926699998337,0.02382738899996184
1219,8,300,2500,L2-LogReg,2.629669353999816,0.021433745000194904
1220,8,300,3000,L2-LS,1.4839166599999771,0.025706699000238586
1221,8,300,3000,L1-LS,2.4988224660000924,0.02563505099988106
1222,8,300,3000,L2-LogReg,4.574786846999814,0.026984933999756322
1223,8,300,3000,L2-LogReg,3.1789615190000404,0.026839765000204352
1224,8,400,500,L2-LS,0.25082334499984427,0.005526425999960338
1225,8,400,500,L1-LS,0.4199018399999659,0.004678583999975672
1226,8,400,500,L2-LogReg,0.7102464080003301,0.0052683320000141975
1227,8,400,500,L2-LogReg,0.4766214289998061,0.005249769000329252
1228,8,400,1000,L2-LS,0.5021075249997011,0.00927878700031215
1229,8,400,1000,L1-LS,0.830804063999949,0.009234235000349145
1230,8,400,1000,L2-LogReg,1.5447272559999874,0.009891522000089026
1231,8,400,1000,L2-LogReg,0.9907726679998632,0.01156490700032009
1232,8,400,1500,L2-LS,0.7720725050003239,0.013951644000371743
1233,8,400,1500,L1-LS,1.2600775869996141,0.014336142000047403
1234,8,400,1500,L2-LogReg,2.268857639000089,0.015252615000008518
1235,8,400,1500,L2-LogReg,1.543330117000096,0.014320230000066658
1236,8,400,2000,L2-LS,1.0119250259999717,0.01836598599993522
1237,8,400,2000,L1-LS,2.262818886000332,0.018699686000218207
1238,8,400,2000,L2-LogReg,4.091489163000006,0.01913796500002718
1239,8,400,2000,L2-LogReg,2.81128405499976,0.01986598099983894
1240,8,400,2500,L2-LS,1.5740676579998762,0.023313716999837197
1241,8,400,2500,L1-LS,2.806488304999675,0.02351547499984008
1242,8,400,2500,L2-LogReg,5.133137424999859,0.024570040000071458
1243,8,400,2500,L2-LogReg,3.522925518000193,0.02570322599967767
1244,8,400,3000,L2-LS,1.888063658000192,0.02852222299998175
1245,8,400,3000,L1-LS,3.304915752999932,0.028162341000097513
1246,8,400,3000,L2-LogReg,5.881288611999935,0.03377110300016284
1247,8,400,3000,L2-LogReg,4.356092546999662,0.030373847000191745
1248,8,500,500,L2-LS,0.32671692199983227,0.005033187000208272
1249,8,500,500,L1-LS,0.5589620969999487,0.0044960370000808325
1250,8,500,500,L2-LogReg,0.7921383560001232,0.004896854999969946
1251,8,500,500,L2-LogReg,0.5055956969999897,0.0059777900000881345
1252,8,500,1000,L2-LS,0.5533125560000371,0.009442151000257581
1253,8,500,1000,L1-LS,0.8890556139999717,0.009424898999895959
1254,8,500,1000,L2-LogReg,1.5829001350002727,0.009785172999727365
1255,8,500,1000,L2-LogReg,1.0319319709997217,0.009068501000001561
1256,8,500,1500,L2-LS,0.8509929609999745,0.013239505000001373
1257,8,500,1500,L1-LS,1.3707935459997316,0.01331329899994671
1258,8,500,1500,L2-LogReg,2.415317264999885,0.014800175000345916
1259,8,500,1500,L2-LogReg,1.5820469340001182,0.014890635000028851
1260,8,500,2000,L2-LS,1.1216309440001169,0.017584737000106543
1261,8,500,2000,L1-LS,1.8159368149999864,0.01693760000034672
1262,8,500,2000,L2-LogReg,3.1401940870000544,0.01826160999962667
1263,8,500,2000,L2-LogReg,2.047933938999904,0.018180989000029513
1264,8,500,2500,L2-LS,1.2379155290000199,0.02082655000003797
1265,8,500,2500,L1-LS,2.1556931360000817,0.022440886999902432
1266,8,500,2500,L2-LogReg,3.9445646599997417,0.023076004000358807
1267,8,500,2500,L2-LogReg,2.568102431999705,0.02232736299993121
1268,8,500,3000,L2-LS,1.4975580089999312,0.025135385999874416
1269,8,500,3000,L1-LS,2.5575432499999806,0.024695717000213335
1270,8,500,3000,L2-LogReg,4.7014571960003195,0.026639855999746942
1271,8,500,3000,L2-LogReg,3.125372743000298,0.027628097999695456
1272,8,600,500,L2-LS,0.25133231000017986,0.005101309000110632
1273,8,600,500,L1-LS,0.4210372219999954,0.005273060000035912
1274,8,600,500,L2-LogReg,0.7495749990002878,0.0050161899998784065
1275,8,600,500,L2-LogReg,0.48059696300015275,0.0046090370001365955
1276,8,600,1000,L2-LS,0.5042739230002553,0.009781080000266229
1277,8,600,1000,L1-LS,0.8248489799998424,0.010452817999976105
1278,8,600,1000,L2-LogReg,1.5130924479999521,0.010340007999730005
1279,8,600,1000,L2-LogReg,0.9728325539999787,0.009579877999840392
1280,8,600,1500,L2-LS,0.7558740019999277,0.013642269999763812
1281,8,600,1500,L1-LS,1.2627379730001849,0.012706015999810916
1282,8,600,1500,L2-LogReg,2.335814437999943,0.014139417000023968
1283,8,600,1500,L2-LogReg,1.4773464930003684,0.013623650000226917
1284,8,600,2000,L2-LS,1.023235165999722,0.017393002000062552
1285,8,600,2000,L1-LS,1.6949473009999565,0.016884773000128916
1286,8,600,2000,L2-LogReg,3.1683305289998316,0.01897558900009244
1287,8,600,2000,L2-LogReg,2.0492302930001642,0.01787008599967521
1288,8,600,2500,L2-LS,1.2591588850000335,0.021402882000074896
1289,8,600,2500,L1-LS,2.1413174069998604,0.021686676000172156
1290,8,600,2500,L2-LogReg,3.960762139000053,0.022678351999729784
1291,8,600,2500,L2-LogReg,2.51503770599993,0.02282304500022292
1292,8,600,3000,L2-LS,1.504155836999871,0.02638976799971715
1293,8,600,3000,L1-LS,2.582972330999837,0.02611598200019216
1294,8,600,3000,L2-LogReg,4.860203291000289,0.027461538999887125
1295,8,600,3000,L2-LogReg,3.1854186239997944,0.027814047999981995
1296,9,100,500,L2-LS,0.2571008280001479,0.00444855199975791
1297,9,100,500,L1-LS,0.4209610419998171,0.0044510950001495075
1298,9,100,500,L2-LogReg,0.6107890829998723,0.004562362999877223
1299,9,100,500,L2-LogReg,0.541129096000077,0.004522080000242568
1300,9,100,1000,L2-LS,0.514233363999665,0.008631218000118679
1301,9,100,1000,L1-LS,0.8277941380001721,0.008819212000162224
1302,9,100,1000,L2-LogReg,1.261720071000127,0.008928990999720554
1303,9,100,1000,L2-LogReg,1.0766408829999818,0.009362184000110574
1304,9,100,1500,L2-LS,0.8287672090000342,0.013232952000180376
1305,9,100,1500,L1-LS,1.2889412289996471,0.012796066000191786
1306,9,100,1500,L2-LogReg,2.067247499000132,0.017127725999671384
1307,9,100,1500,L2-LogReg,1.5787468659996193,0.012877420000222628
1308,9,100,2000,L2-LS,0.9924251759998697,0.016613904999758233
1309,9,100,2000,L1-LS,1.7354757979996975,0.016504315000020142
1310,9,100,2000,L2-LogReg,2.82127338600003,0.01812501099993824
1311,9,100,2000,L2-LogReg,2.1327599539999937,0.017254306999802793
1312,9,100,2500,L2-LS,1.2775335479996102,0.021401925000191113
1313,9,100,2500,L1-LS,2.155202265999833,0.020625643999665044
1314,9,100,2500,L2-LogReg,3.3509743810000145,0.02230817500003468
1315,9,100,2500,L2-LogReg,2.617238047999763,0.022444436000114365
1316,9,100,3000,L2-LS,1.5302530999997543,0.027087366000159818
1317,9,100,3000,L1-LS,2.6045767430000524,0.0266932640001869
1318,9,100,3000,L2-LogReg,3.0701306249998197,0.02720121599986669
1319,9,100,3000,L2-LogReg,3.1155461929997728,0.02821401800019885
1320,9,200,500,L2-LS,0.2606727829997908,0.004430926999702933
1321,9,200,500,L1-LS,0.4239913770002204,0.004422265999892261
1322,9,200,500,L2-LogReg,0.7151992670001164,0.004786743000295246
1323,9,200,500,L2-LogReg,0.5377476220000972,0.004533735000222805
