,experiment,algorithm,step size,loss
1628,24,proximal point,13.459603241553642,0.022250838967576642
1629,24,SGD,13.459603241553642,0.02059625245166244
1630,24,proximal point,16.81924324880869,0.02219953625808278
1631,24,SGD,16.81924324880869,0.02055528758301807
1632,24,proximal point,21.017480113324872,0.021868210338355107
1633,24,SGD,21.017480113324872,0.020585738208866677
1634,24,proximal point,26.26363527653333,0.021427690101790187
1635,24,SGD,26.26363527653333,0.02062962612421834
1636,24,proximal point,32.81927872511474,0.021132907415065523
1637,24,SGD,32.81927872511474,0.0211465443303965
1638,24,proximal point,41.011270705513,0.02093425603136522
1639,24,SGD,41.011270705513,0.7783874758530507
1640,24,proximal point,51.248058769609315,0.020807774451898856
1641,24,SGD,51.248058769609315,7.309118415547263e+17
1642,24,proximal point,64.04004271197276,0.02070403883016459
1643,24,SGD,64.04004271197276,inf
1644,24,proximal point,80.02502278161052,0.020642431880844192
1645,24,SGD,80.02502278161052,
1646,24,proximal point,100.0,0.020598210628842876
1647,24,SGD,100.0,
1648,24,proximal point,114.37171936035156,0.020576488030712464
1649,24,SGD,114.37171936035156,
1650,25,proximal point,0.1,0.022257800781861674
1651,25,SGD,0.1,0.0222578009340923
1652,25,proximal point,0.1249609141291987,0.022257800894273136
1653,25,SGD,0.1249609141291987,0.022257800753067204
1654,25,proximal point,0.15615230060004973,0.022257800891039757
1655,25,SGD,0.15615230060004973,0.022257800750881143
1656,25,proximal point,0.19512934226359632,0.022257800886918578
1657,25,SGD,0.19512934226359632,0.022257800747981126
1658,25,proximal point,0.24383540982688284,0.022257800881646674
1659,25,SGD,0.24383540982688284,0.022257800743047118
1660,25,proximal point,0.30469895709035083,0.02225780087486066
1661,25,SGD,0.30469895709035083,0.022257800734019475
1662,25,proximal point,0.3807546021222372,0.022257800866064416
1663,25,SGD,0.3807546021222372,0.02225780072294965
1664,25,proximal point,0.475794431400941,0.022257800854551615
1665,25,SGD,0.475794431400941,0.02225780070232195
1666,25,proximal point,0.5945570708544391,0.02225780083929499
1667,25,SGD,0.5945570708544391,0.022257800678577404
1668,25,proximal point,0.7429639507594948,0.022257800818789173
1669,25,SGD,0.7429639507594948,0.02225780062249796
1670,25,proximal point,0.9284145445194745,0.022257800790698425
1671,25,SGD,0.9284145445194745,0.022257800532648253
1672,25,proximal point,1.1601553017399715,0.022257800751280168
1673,25,SGD,1.1601553017399715,0.022257800352087544
1674,25,proximal point,1.4497406703726314,0.022257800694294106
1675,25,SGD,1.4497406703726314,0.02225779995679113
1676,25,proximal point,1.8116091942004142,0.02225780060869411
1677,25,SGD,1.8116091942004142,0.022257798852860833
1678,25,proximal point,2.2638034095214477,0.022257800473672252
1679,25,SGD,2.2638034095214477,0.02225779455706179
1680,25,proximal point,2.8288694346259695,0.022257788281874354
1681,25,SGD,2.8288694346259695,0.022257794130896583
1682,25,proximal point,3.5349811050301057,0.022257796770585973
1683,25,SGD,3.5349811050301057,0.022256649498785554
1684,25,proximal point,4.417344703140069,0.022257797928333625
1685,25,SGD,4.417344703140069,0.022215491217900854
1686,25,proximal point,5.5199543212815705,0.022257742057538124
1687,25,SGD,5.5199543212815705,0.02132565861642106
1688,25,proximal point,6.8977853793876545,0.022257786308449504
1689,25,SGD,6.8977853793876545,0.020950616608555173
1690,25,proximal point,8.619535664753032,0.02225775621806263
1691,25,SGD,8.619535664753032,0.020735758992348564
1692,25,proximal point,10.77105056036769,0.02225761606564734
1693,25,SGD,10.77105056036769,0.020629055857854836
1694,25,proximal point,13.459603241553642,0.022256680002339043
1695,25,SGD,13.459603241553642,0.020571174812619573
1696,25,proximal point,16.81924324880869,0.02224696409789124
1697,25,SGD,16.81924324880869,0.02055328494264977
1698,25,proximal point,21.017480113324872,0.022113087035579942
1699,25,SGD,21.017480113324872,0.02055037156456965
1700,25,proximal point,26.26363527653333,0.021636828415479023
1701,25,SGD,26.26363527653333,0.02065046591865539
1702,25,proximal point,32.81927872511474,0.021264163617482273
1703,25,SGD,32.81927872511474,0.021485349403087092
1704,25,proximal point,41.011270705513,0.021022689616269446
1705,25,SGD,41.011270705513,2.0700942598874184
1706,25,proximal point,51.248058769609315,0.020865277914783213
1707,25,SGD,51.248058769609315,2.1828306256645538e+19
1708,25,proximal point,64.04004271197276,0.02075123112594651
1709,25,SGD,64.04004271197276,inf
1710,25,proximal point,80.02502278161052,0.02067024899316831
1711,25,SGD,80.02502278161052,
1712,25,proximal point,100.0,0.020618960255340386
1713,25,SGD,100.0,
1714,25,proximal point,114.37171936035156,0.02058248970343471
1715,25,SGD,114.37171936035156,
1716,26,proximal point,0.1,0.02225780086165633
1717,26,SGD,0.1,0.022257799709645223
1718,26,proximal point,0.1249609141291987,0.02225779783638827
1719,26,SGD,0.1249609141291987,0.022257799602242084
1720,26,proximal point,0.15615230060004973,0.022257797787582835
1721,26,SGD,0.15615230060004973,0.022257799598366
1722,26,proximal point,0.19512934226359632,0.022257797725453436
1723,26,SGD,0.19512934226359632,0.022257799586288273
1724,26,proximal point,0.24383540982688284,0.022257797645986146
1725,26,SGD,0.24383540982688284,0.022257799572313705
1726,26,proximal point,0.30469895709035083,0.02225779754372952
1727,26,SGD,0.30469895709035083,0.022257799538540166
1728,26,proximal point,0.3807546021222372,0.02225779741117647
1729,26,SGD,0.3807546021222372,0.022257799497692576
1730,26,proximal point,0.475794431400941,0.022257797237709067
1731,26,SGD,0.475794431400941,0.022257799448405422
1732,26,proximal point,0.5945570708544391,0.022257797008078437
1733,26,SGD,0.5945570708544391,0.022257799347375477
1734,26,proximal point,0.7429639507594948,0.02225779669957335
1735,26,SGD,0.7429639507594948,0.022257799142813565
1736,26,proximal point,0.9284145445194745,0.022257796277362924
1737,26,SGD,0.9284145445194745,0.022257798820913013
1738,26,proximal point,1.1601553017399715,0.02225779568573166
1739,26,SGD,1.1601553017399715,0.022257798169931994
1740,26,proximal point,1.4497406703726314,0.022257794831732455
1741,26,SGD,1.4497406703726314,0.02225779676959155
1742,26,proximal point,1.8116091942004142,0.022257793551562207
1743,26,SGD,1.8116091942004142,0.022257792916413017
1744,26,proximal point,2.2638034095214477,0.022257791538020842
1745,26,SGD,2.2638034095214477,0.02225777808726343
1746,26,proximal point,2.8288694346259695,0.022257797663538085
1747,26,SGD,2.8288694346259695,0.022257796372303164
1748,26,proximal point,3.5349811050301057,0.02225779676896838
1749,26,SGD,3.5349811050301057,0.022254328616615204
1750,26,proximal point,4.417344703140069,0.022257800708647132
1751,26,SGD,4.417344703140069,0.02224975378972249
1752,26,proximal point,5.5199543212815705,0.022257797040054816
1753,26,SGD,5.5199543212815705,0.02131712962796755
1754,26,proximal point,6.8977853793876545,0.02225779156850398
1755,26,SGD,6.8977853793876545,0.020912377965234374
1756,26,proximal point,8.619535664753032,0.022257772321210064
1757,26,SGD,8.619535664753032,0.020716243267619575
1758,26,proximal point,10.77105056036769,0.02225768151850641
1759,26,SGD,10.77105056036769,0.02062353460700833
1760,26,proximal point,13.459603241553642,0.022257057357709404
1761,26,SGD,13.459603241553642,0.020569892463978612
1762,26,proximal point,16.81924324880869,0.02225018841435663
1763,26,SGD,16.81924324880869,0.02055504082221887
1764,26,proximal point,21.017480113324872,0.022139991251391745
1765,26,SGD,21.017480113324872,0.020552283037279268
1766,26,proximal point,26.26363527653333,0.021660220689171478
1767,26,SGD,26.26363527653333,0.020678470948276663
1768,26,proximal point,32.81927872511474,0.02126536072991151
1769,26,SGD,32.81927872511474,0.021191016451887843
1770,26,proximal point,41.011270705513,0.021010126035446962
1771,26,SGD,41.011270705513,1.139046309888135
1772,26,proximal point,51.248058769609315,0.02084968538478941
1773,26,SGD,51.248058769609315,1.1818792423997905e+19
1774,26,proximal point,64.04004271197276,0.020733041576116384
1775,26,SGD,64.04004271197276,inf
1776,26,proximal point,80.02502278161052,0.02065716870116163
1777,26,SGD,80.02502278161052,
1778,26,proximal point,100.0,0.0206049171644019
1779,26,SGD,100.0,
1780,26,proximal point,114.37171936035156,0.02057712552993241
1781,26,SGD,114.37171936035156,
1782,27,proximal point,0.1,0.02225780030524485
1783,27,SGD,0.1,0.022257800644052077
1784,27,proximal point,0.1249609141291987,0.022257801014112087
1785,27,SGD,0.1249609141291987,0.02225780111868189
1786,27,proximal point,0.15615230060004973,0.0222578010133869
1787,27,SGD,0.15615230060004973,0.022257801119120995
1788,27,proximal point,0.19512934226359632,0.02225780101246639
1789,27,SGD,0.19512934226359632,0.022257801119197576
1790,27,proximal point,0.24383540982688284,0.02225780101129381
1791,27,SGD,0.24383540982688284,0.0222578011187632
1792,27,proximal point,0.30469895709035083,0.022257801009796255
1793,27,SGD,0.30469895709035083,0.022257801117679447
1794,27,proximal point,0.3807546021222372,0.022257801007867194
1795,27,SGD,0.3807546021222372,0.02225780111727363
1796,27,proximal point,0.475794431400941,0.02225780100536995
1797,27,SGD,0.475794431400941,0.022257801115593067
1798,27,proximal point,0.5945570708544391,0.022257801002101507
1799,27,SGD,0.5945570708544391,0.022257801112709058
1800,27,proximal point,0.7429639507594948,0.0222578009977745
1801,27,SGD,0.7429639507594948,0.02225780110241376
1802,27,proximal point,0.9284145445194745,0.022257800991963346
1803,27,SGD,0.9284145445194745,0.022257801096178628
1804,27,proximal point,1.1601553017399715,0.022257800984005035
1805,27,SGD,1.1601553017399715,0.022257801073546215
1806,27,proximal point,1.4497406703726314,0.0222578009728438
1807,27,SGD,1.4497406703726314,0.022257801025948175
1808,27,proximal point,1.8116091942004142,0.022257800956699148
1809,27,SGD,1.8116091942004142,0.022257800921112902
1810,27,proximal point,2.2638034095214477,0.022257800932406285
1811,27,SGD,2.2638034095214477,0.022257800486312224
1812,27,proximal point,2.8288694346259695,0.02225779490563873
1813,27,SGD,2.8288694346259695,0.02225756104248576
1814,27,proximal point,3.5349811050301057,0.02225779543999899
1815,27,SGD,3.5349811050301057,0.022257423368561104
1816,27,proximal point,4.417344703140069,0.022257800651939177
1817,27,SGD,4.417344703140069,0.022246986353662214
1818,27,proximal point,5.5199543212815705,0.02225778731549718
1819,27,SGD,5.5199543212815705,0.02147360852618449
1820,27,proximal point,6.8977853793876545,0.02225777014185412
1821,27,SGD,6.8977853793876545,0.02098418246441306
1822,27,proximal point,8.619535664753032,0.022257713407604903
1823,27,SGD,8.619535664753032,0.02077088984891634
1824,27,proximal point,10.77105056036769,0.022257466907237237
1825,27,SGD,10.77105056036769,0.020649149128887073
1826,27,proximal point,13.459603241553642,0.02225594305366521
1827,27,SGD,13.459603241553642,0.020581637433107244
1828,27,proximal point,16.81924324880869,0.022241555618702967
1829,27,SGD,16.81924324880869,0.020560127879184438
1830,27,proximal point,21.017480113324872,0.022074150427676895
1831,27,SGD,21.017480113324872,0.02057508734029543
1832,27,proximal point,26.26363527653333,0.02161285912810106
1833,27,SGD,26.26363527653333,0.020665375895897158
1834,27,proximal point,32.81927872511474,0.02125187000544729
1835,27,SGD,32.81927872511474,0.02126029468487923
1836,27,proximal point,41.011270705513,0.021011638269091883
1837,27,SGD,41.011270705513,0.899369675457984
1838,27,proximal point,51.248058769609315,0.020858488534590543
1839,27,SGD,51.248058769609315,8.030755339082669e+17
1840,27,proximal point,64.04004271197276,0.02074057802837072
1841,27,SGD,64.04004271197276,inf
1842,27,proximal point,80.02502278161052,0.020661660686247748
1843,27,SGD,80.02502278161052,
1844,27,proximal point,100.0,0.02060661030572498
1845,27,SGD,100.0,
1846,27,proximal point,114.37171936035156,0.020587142169670135
1847,27,SGD,114.37171936035156,
1848,28,proximal point,0.1,0.022257800199772255
1849,28,SGD,0.1,0.022257801117195594
1850,28,proximal point,0.1249609141291987,0.022257801044342596
1851,28,SGD,0.1249609141291987,0.022257801029069924
1852,28,proximal point,0.15615230060004973,0.022257801043583873
1853,28,SGD,0.15615230060004973,0.022257801028425638
1854,28,proximal point,0.19512934226359632,0.022257801042617587
1855,28,SGD,0.19512934226359632,0.022257801027505776
1856,28,proximal point,0.24383540982688284,0.022257801041385354
1857,28,SGD,0.24383540982688284,0.022257801026028756
1858,28,proximal point,0.30469895709035083,0.022257801039801454
1859,28,SGD,0.30469895709035083,0.022257801024944273
1860,28,proximal point,0.3807546021222372,0.022257801037755275
1861,28,SGD,0.3807546021222372,0.022257801021884734
1862,28,proximal point,0.475794431400941,0.022257801035087024
1863,28,SGD,0.475794431400941,0.022257801016813572
1864,28,proximal point,0.5945570708544391,0.02225780103156873
1865,28,SGD,0.5945570708544391,0.0222578010099327
1866,28,proximal point,0.7429639507594948,0.022257801026865677
1867,28,SGD,0.7429639507594948,0.02225780100158445
1868,28,proximal point,0.9284145445194745,0.022257801020474192
1869,28,SGD,0.9284145445194745,0.022257800979483544
1870,28,proximal point,1.1601553017399715,0.02225780101159062
1871,28,SGD,1.1601553017399715,0.022257800938437503
1872,28,proximal point,1.4497406703726314,0.022257800998890853
1873,28,SGD,1.4497406703726314,0.022257800851617503
1874,28,proximal point,1.8116091942004142,0.02225780098008566
1875,28,SGD,1.8116091942004142,0.022257800594993205
1876,28,proximal point,2.2638034095214477,0.022257800950925777
1877,28,SGD,2.2638034095214477,0.02225779966948394
1878,28,proximal point,2.8288694346259695,0.022257800874586647
1879,28,SGD,2.8288694346259695,0.022257770150233773
1880,28,proximal point,3.5349811050301057,0.02225780095730075
1881,28,SGD,3.5349811050301057,0.022257595702068103
1882,28,proximal point,4.417344703140069,0.02225779096202437
1883,28,SGD,4.417344703140069,0.02223895470141615
1884,28,proximal point,5.5199543212815705,0.02225778298700836
1885,28,SGD,5.5199543212815705,0.02220150657913291
1886,28,proximal point,6.8977853793876545,0.022257758333967148
1887,28,SGD,6.8977853793876545,0.021641055534789483
1888,28,proximal point,8.619535664753032,0.022257672321975657
1889,28,SGD,8.619535664753032,0.02090830985394641
1890,28,proximal point,10.77105056036769,0.022257273142484803
1891,28,SGD,10.77105056036769,0.02068850466374024
1892,28,proximal point,13.459603241553642,0.022254610192462596
1893,28,SGD,13.459603241553642,0.0206007279357902
1894,28,proximal point,16.81924324880869,0.02222753301033037
1895,28,SGD,16.81924324880869,0.020561632969148924
1896,28,proximal point,21.017480113324872,0.021971455051196898
1897,28,SGD,21.017480113324872,0.0205878674808715
1898,28,proximal point,26.26363527653333,0.021493803368817874
1899,28,SGD,26.26363527653333,0.02064948653535466
1900,28,proximal point,32.81927872511474,0.021169981259828195
1901,28,SGD,32.81927872511474,0.021007956590194953
1902,28,proximal point,41.011270705513,0.02094899786441285
1903,28,SGD,41.011270705513,0.551909365784959
1904,28,proximal point,51.248058769609315,0.020815660390882312
1905,28,SGD,51.248058769609315,4.4205107255301466e+17
1906,28,proximal point,64.04004271197276,0.020708256817981233
1907,28,SGD,64.04004271197276,inf
1908,28,proximal point,80.02502278161052,0.020645998913235725
1909,28,SGD,80.02502278161052,
1910,28,proximal point,100.0,0.020601394864258788
1911,28,SGD,100.0,
1912,28,proximal point,114.37171936035156,0.02057635200650923
1913,28,SGD,114.37171936035156,
1914,29,proximal point,0.1,0.02225780094430927
1915,29,SGD,0.1,0.022257800924066398
1916,29,proximal point,0.1249609141291987,0.022257800065702476
1917,29,SGD,0.1249609141291987,0.02225780096979488
1918,29,proximal point,0.15615230060004973,0.02225780004989735
1919,29,SGD,0.15615230060004973,0.022257800968648916
1920,29,proximal point,0.19512934226359632,0.022257800029767863
1921,29,SGD,0.19512934226359632,0.022257800967118057
1922,29,proximal point,0.24383540982688284,0.022257800004017586
1923,29,SGD,0.24383540982688284,0.022257800964651506
1924,29,proximal point,0.30469895709035083,0.022257799970875923
1925,29,SGD,0.30469895709035083,0.02225780096218514
1926,29,proximal point,0.3807546021222372,0.02225779992791314
1927,29,SGD,0.3807546021222372,0.022257800959914493
1928,29,proximal point,0.475794431400941,0.02225779987168334
1929,29,SGD,0.475794431400941,0.022257800955118364
1930,29,proximal point,0.5945570708544391,0.02225779979723442
1931,29,SGD,0.5945570708544391,0.022257800947463692
1932,29,proximal point,0.7429639507594948,0.022257799697181894
1933,29,SGD,0.7429639507594948,0.022257800930026498
1934,29,proximal point,0.9284145445194745,0.022257799560202133
1935,29,SGD,0.9284145445194745,0.022257800894693536
1936,29,proximal point,1.1601553017399715,0.022257799368202238
1937,29,SGD,1.1601553017399715,0.022257800832001157
1938,29,proximal point,1.4497406703726314,0.022257799090919135
1939,29,SGD,1.4497406703726314,0.02225780070436358
1940,29,proximal point,1.8116091942004142,0.022257798675024813
1941,29,SGD,1.8116091942004142,0.02225780036200049
1942,29,proximal point,2.2638034095214477,0.0222577980204009
1943,29,SGD,2.2638034095214477,0.022257799005614653
1944,29,proximal point,2.8288694346259695,0.022257800664378623
1945,29,SGD,2.8288694346259695,0.022257735237216185
1946,29,proximal point,3.5349811050301057,0.022257801057489
1947,29,SGD,3.5349811050301057,0.022257016128031864
1948,29,proximal point,4.417344703140069,0.022257795587702488
1949,29,SGD,4.417344703140069,0.022250048925325065
1950,29,proximal point,5.5199543212815705,0.022257799875200154
1951,29,SGD,5.5199543212815705,0.02154126726917211
1952,29,proximal point,6.8977853793876545,0.022257798673539643
1953,29,SGD,6.8977853793876545,0.021004805375712022
1954,29,proximal point,8.619535664753032,0.022257795094343998
1955,29,SGD,8.619535664753032,0.020771326020042762
1956,29,proximal point,10.77105056036769,0.022257781325339766
1957,29,SGD,10.77105056036769,0.020644799761881587
1958,29,proximal point,13.459603241553642,0.022257707318881815
1959,29,SGD,13.459603241553642,0.020574732857517666
1960,29,proximal point,16.81924324880869,0.022257091144599558
1961,29,SGD,16.81924324880869,0.0205528672213899
1962,29,proximal point,21.017480113324872,0.022248152365779702
1963,29,SGD,21.017480113324872,0.020578111097496004
1964,29,proximal point,26.26363527653333,0.022081636965126546
1965,29,SGD,26.26363527653333,0.020670621351173032
1966,29,proximal point,32.81927872511474,0.021600626474448468
1967,29,SGD,32.81927872511474,0.021116827174267383
1968,29,proximal point,41.011270705513,0.021254135097759322
1969,29,SGD,41.011270705513,2.9459431450313036
1970,29,proximal point,51.248058769609315,0.02101243221399908
1971,29,SGD,51.248058769609315,9.58546033969857e+18
1972,29,proximal point,64.04004271197276,0.020857025959312745
1973,29,SGD,64.04004271197276,inf
1974,29,proximal point,80.02502278161052,0.020733297592006473
1975,29,SGD,80.02502278161052,
1976,29,proximal point,100.0,0.020649867350520282
1977,29,SGD,100.0,
1978,29,proximal point,114.37171936035156,0.02060533706557199
1979,29,SGD,114.37171936035156,
