,repetition,step size,batch size,type,algorithm,loss
9916,27,0.018873918801546097,32,Logistic regression,proximal point,0.019854905939102174
9917,27,0.018873918801546097,32,Logistic regression,gradient,0.0216558228969574
9918,27,0.025929437950253487,8,Logistic regression,proximal point,0.06954226913750172
9919,27,0.025929437950253487,8,Logistic regression,gradient,0.08602547188401222
9920,27,0.025929437950253487,16,Logistic regression,proximal point,0.036797969752550126
9921,27,0.025929437950253487,16,Logistic regression,gradient,0.04311047897934914
9922,27,0.025929437950253487,32,Logistic regression,proximal point,0.01929237092733383
9923,27,0.025929437950253487,32,Logistic regression,gradient,0.02162155159711838
9924,27,0.035622477531433105,8,Logistic regression,proximal point,0.06547379430830479
9925,27,0.035622477531433105,8,Logistic regression,gradient,0.08551063085794448
9926,27,0.035622477531433105,16,Logistic regression,proximal point,0.03500504524707794
9927,27,0.035622477531433105,16,Logistic regression,gradient,0.04292163132429123
9928,27,0.035622477531433105,32,Logistic regression,proximal point,0.01851856250464916
9929,27,0.035622477531433105,32,Logistic regression,gradient,0.021556997811794282
9930,27,0.04893900826573372,8,Logistic regression,proximal point,0.06084457859843969
9931,27,0.04893900826573372,8,Logistic regression,gradient,0.08457867181897163
9932,27,0.04893900826573372,16,Logistic regression,proximal point,0.03292166673839092
9933,27,0.04893900826573372,16,Logistic regression,gradient,0.04256765182614326
9934,27,0.04893900826573372,32,Logistic regression,proximal point,0.017648828905820847
9935,27,0.04893900826573372,32,Logistic regression,gradient,0.021436669147014618
9936,27,0.06723357737064362,8,Logistic regression,proximal point,0.05577106280773878
9937,27,0.06723357737064362,8,Logistic regression,gradient,0.08276483950018883
9938,27,0.06723357737064362,16,Logistic regression,proximal point,0.030850147846341134
9939,27,0.06723357737064362,16,Logistic regression,gradient,0.04196118857860565
9940,27,0.06723357737064362,32,Logistic regression,proximal point,0.016646015366911886
9941,27,0.06723357737064362,32,Logistic regression,gradient,0.021214102858304978
9942,27,0.09236708283424377,8,Logistic regression,proximal point,0.05109279251247644
9943,27,0.09236708283424377,8,Logistic regression,gradient,0.0797560541510582
9944,27,0.09236708283424377,16,Logistic regression,proximal point,0.028334691444039346
9945,27,0.09236708283424377,16,Logistic regression,gradient,0.04082015282511711
9946,27,0.09236708283424377,32,Logistic regression,proximal point,0.015602840447425843
9947,27,0.09236708283424377,32,Logistic regression,gradient,0.020812634772062303
9948,27,0.12689609825611115,8,Logistic regression,proximal point,0.0463819114908576
9949,27,0.12689609825611115,8,Logistic regression,gradient,0.07471512308120727
9950,27,0.12689609825611115,16,Logistic regression,proximal point,0.025994944082200527
9951,27,0.12689609825611115,16,Logistic regression,gradient,0.03891352458000183
9952,27,0.12689609825611115,32,Logistic regression,proximal point,0.014350694492459298
9953,27,0.12689609825611115,32,Logistic regression,gradient,0.020099467343091964
9954,27,0.1743328869342804,8,Logistic regression,proximal point,0.04219377611353994
9955,27,0.1743328869342804,8,Logistic regression,gradient,0.06718476944565772
9956,27,0.1743328869342804,16,Logistic regression,proximal point,0.023522411331534387
9957,27,0.1743328869342804,16,Logistic regression,gradient,0.035827859938144684
9958,27,0.1743328869342804,32,Logistic regression,proximal point,0.013161837220191956
9959,27,0.1743328869342804,32,Logistic regression,gradient,0.018909439247846604
9960,27,0.2395026683807373,8,Logistic regression,proximal point,0.03784809967614711
9961,27,0.2395026683807373,8,Logistic regression,gradient,0.05811075434833765
9962,27,0.2395026683807373,16,Logistic regression,proximal point,0.021377696476876734
9963,27,0.2395026683807373,16,Logistic regression,gradient,0.031785758343338966
9964,27,0.2395026683807373,32,Logistic regression,proximal point,0.011943406231701374
9965,27,0.2395026683807373,32,Logistic regression,gradient,0.0171788291990757
9966,27,0.3290344476699829,8,Logistic regression,proximal point,0.03437098882123828
9967,27,0.3290344476699829,8,Logistic regression,gradient,0.04787759439349174
9968,27,0.3290344476699829,16,Logistic regression,proximal point,0.01921224430501461
9969,27,0.3290344476699829,16,Logistic regression,gradient,0.026804861015081404
9970,27,0.3290344476699829,32,Logistic regression,proximal point,0.01083093187958002
9971,27,0.3290344476699829,32,Logistic regression,gradient,0.014873759487271309
9972,27,0.4520353674888611,8,Logistic regression,proximal point,0.03108464077450335
9973,27,0.4520353674888611,8,Logistic regression,gradient,0.038849240605160595
9974,27,0.4520353674888611,16,Logistic regression,proximal point,0.017379203298687935
9975,27,0.4520353674888611,16,Logistic regression,gradient,0.021961268623173238
9976,27,0.4520353674888611,32,Logistic regression,proximal point,0.009776952601969242
9977,27,0.4520353674888611,32,Logistic regression,gradient,0.012347055625915527
9978,27,0.6210169196128845,8,Logistic regression,proximal point,0.028174659923650324
9979,27,0.6210169196128845,8,Logistic regression,gradient,0.031134725297242403
9980,27,0.6210169196128845,16,Logistic regression,proximal point,0.015651459483802317
9981,27,0.6210169196128845,16,Logistic regression,gradient,0.0175346476174891
9982,27,0.6210169196128845,32,Logistic regression,proximal point,0.008823073643445969
9983,27,0.6210169196128845,32,Logistic regression,gradient,0.01000666296184063
9984,27,0.8531678318977356,8,Logistic regression,proximal point,0.025588201464293525
9985,27,0.8531678318977356,8,Logistic regression,gradient,0.02467348927631974
9986,27,0.8531678318977356,16,Logistic regression,proximal point,0.014311678483709693
9987,27,0.8531678318977356,16,Logistic regression,gradient,0.013977727195993066
9988,27,0.8531678318977356,32,Logistic regression,proximal point,0.007962102080881595
9989,27,0.8531678318977356,32,Logistic regression,gradient,0.008040851105749607
9990,27,1.1721023321151733,8,Logistic regression,proximal point,0.02361916697192937
9991,27,1.1721023321151733,8,Logistic regression,gradient,0.01905619623977691
9992,27,1.1721023321151733,16,Logistic regression,proximal point,0.012942000601440668
9993,27,1.1721023321151733,16,Logistic regression,gradient,0.011259477823413909
9994,27,1.1721023321151733,32,Logistic regression,proximal point,0.007224102552235126
9995,27,1.1721023321151733,32,Logistic regression,gradient,0.006286862527579069
9996,27,1.6102620363235474,8,Logistic regression,proximal point,0.0215180787618272
9997,27,1.6102620363235474,8,Logistic regression,gradient,0.01816311320202076
9998,27,1.6102620363235474,16,Logistic regression,proximal point,0.011974436058662831
9999,27,1.6102620363235474,16,Logistic regression,gradient,0.009563113419152796
10000,27,1.6102620363235474,32,Logistic regression,proximal point,0.006575311654061079
10001,27,1.6102620363235474,32,Logistic regression,gradient,0.005104346463829279
10002,27,2.212216377258301,8,Logistic regression,proximal point,0.019969197320379318
10003,27,2.212216377258301,8,Logistic regression,gradient,0.02019748131212327
10004,27,2.212216377258301,16,Logistic regression,proximal point,0.010960377612151205
10005,27,2.212216377258301,16,Logistic regression,gradient,0.00909204671983607
10006,27,2.212216377258301,32,Logistic regression,proximal point,0.006023064193129539
10007,27,2.212216377258301,32,Logistic regression,gradient,0.004363249364309013
10008,27,3.0391952991485596,8,Logistic regression,proximal point,0.018778228616993874
10009,27,3.0391952991485596,8,Logistic regression,gradient,0.030075008484106575
10010,27,3.0391952991485596,16,Logistic regression,proximal point,0.010277103653363883
10011,27,3.0391952991485596,16,Logistic regression,gradient,0.012128221464798843
10012,27,3.0391952991485596,32,Logistic regression,proximal point,0.005537699036672711
10013,27,3.0391952991485596,32,Logistic regression,gradient,0.0044213549614418295
10014,27,4.175318717956543,8,Logistic regression,proximal point,0.017743060191394763
10015,27,4.175318717956543,8,Logistic regression,gradient,0.0569346715667181
10016,27,4.175318717956543,16,Logistic regression,proximal point,0.009538569280598312
10017,27,4.175318717956543,16,Logistic regression,gradient,0.019538116564603764
10018,27,4.175318717956543,32,Logistic regression,proximal point,0.0051475731275975704
10019,27,4.175318717956543,32,Logistic regression,gradient,0.006660337804951996
10020,27,5.736152648925781,8,Logistic regression,proximal point,0.01703689458607987
10021,27,5.736152648925781,8,Logistic regression,gradient,0.09148466118532715
10022,27,5.736152648925781,16,Logistic regression,proximal point,0.009016724598361179
10023,27,5.736152648925781,16,Logistic regression,gradient,0.033794218565969224
10024,27,5.736152648925781,32,Logistic regression,proximal point,0.0047604584991931915
10025,27,5.736152648925781,32,Logistic regression,gradient,0.012837227315357178
10026,27,7.880462646484375,8,Logistic regression,proximal point,0.016448969450063303
10027,27,7.880462646484375,8,Logistic regression,gradient,0.20437942016343472
10028,27,7.880462646484375,16,Logistic regression,proximal point,0.008545913482643663
10029,27,7.880462646484375,16,Logistic regression,gradient,0.06716154098232509
10030,27,7.880462646484375,32,Logistic regression,proximal point,0.0044845326662063595
10031,27,7.880462646484375,32,Logistic regression,gradient,0.020959813619271756
10032,27,10.826367378234863,8,Logistic regression,proximal point,0.016252490220147593
10033,27,10.826367378234863,8,Logistic regression,gradient,0.36755127325335263
10034,27,10.826367378234863,16,Logistic regression,proximal point,0.008282985274866223
10035,27,10.826367378234863,16,Logistic regression,gradient,0.11323658628517883
10036,27,10.826367378234863,32,Logistic regression,proximal point,0.004328615259751678
10037,27,10.826367378234863,32,Logistic regression,gradient,0.03972338617448893
10038,27,14.873520851135254,8,Logistic regression,proximal point,0.01589774633968191
10039,27,14.873520851135254,8,Logistic regression,gradient,0.7304541758072721
10040,27,14.873520851135254,16,Logistic regression,proximal point,0.008015470760210882
10041,27,14.873520851135254,16,Logistic regression,gradient,0.2416038417362421
10042,27,14.873520851135254,32,Logistic regression,proximal point,0.0041517650835216045
10043,27,14.873520851135254,32,Logistic regression,gradient,0.08657215359818908
10044,27,20.433597564697266,8,Logistic regression,proximal point,0.015915124842843215
10045,27,20.433597564697266,8,Logistic regression,gradient,1.3749795452889173
10046,27,20.433597564697266,16,Logistic regression,proximal point,0.008066155981575139
10047,27,20.433597564697266,16,Logistic regression,gradient,0.42288923474660567
10048,27,20.433597564697266,32,Logistic regression,proximal point,0.004055286297574639
10049,27,20.433597564697266,32,Logistic regression,gradient,0.15178478517584187
10050,27,28.072162628173828,8,Logistic regression,proximal point,0.01583046648561376
10051,27,28.072162628173828,8,Logistic regression,gradient,2.610357037040087
10052,27,28.072162628173828,16,Logistic regression,proximal point,0.007942826965241692
10053,27,28.072162628173828,16,Logistic regression,gradient,0.8703274090646511
10054,27,28.072162628173828,32,Logistic regression,proximal point,0.003987231528200209
10055,27,28.072162628173828,32,Logistic regression,gradient,0.2873589608993236
10056,27,38.56620407104492,8,Logistic regression,proximal point,0.016069772964768164
10057,27,38.56620407104492,8,Logistic regression,gradient,4.921136293338243
10058,27,38.56620407104492,16,Logistic regression,proximal point,0.008066157566627954
10059,27,38.56620407104492,16,Logistic regression,gradient,1.492393492467265
10060,27,38.56620407104492,32,Logistic regression,proximal point,0.003948937444668264
10061,27,38.56620407104492,32,Logistic regression,gradient,0.5383086842480549
10062,27,52.98316955566406,8,Logistic regression,proximal point,0.01614795567224737
10063,27,52.98316955566406,8,Logistic regression,gradient,9.281185893864436
10064,27,52.98316955566406,16,Logistic regression,proximal point,0.008016959926940036
10065,27,52.98316955566406,16,Logistic regression,gradient,3.121888002856632
10066,27,52.98316955566406,32,Logistic regression,proximal point,0.003938079574983567
10067,27,52.98316955566406,32,Logistic regression,gradient,1.013749813103541
10068,27,72.78953552246094,8,Logistic regression,proximal point,0.016370979198229975
10069,27,72.78953552246094,8,Logistic regression,gradient,18.806259607982444
10070,27,72.78953552246094,16,Logistic regression,proximal point,0.00793101380392909
10071,27,72.78953552246094,16,Logistic regression,gradient,5.130993365113292
10072,27,72.78953552246094,32,Logistic regression,proximal point,0.003941980094835162
10073,27,72.78953552246094,32,Logistic regression,gradient,1.9120292099788785
10074,27,100.0,8,Logistic regression,proximal point,0.017070788640423808
10075,27,100.0,8,Logistic regression,gradient,33.80524130481332
10076,27,100.0,16,Logistic regression,proximal point,0.008338426298667037
10077,27,100.0,16,Logistic regression,gradient,11.941667835080624
10078,27,100.0,32,Logistic regression,proximal point,0.003979122228827328
10079,27,100.0,32,Logistic regression,gradient,3.3054553527623414
10080,28,0.009999999776482582,8,Least squares,proximal point,23.198578664302826
10081,28,0.009999999776482582,8,Least squares,gradient,53.630541954040524
10082,28,0.009999999776482582,16,Least squares,proximal point,14.63194672088623
10083,28,0.009999999776482582,16,Least squares,gradient,26.892527481079103
10084,28,0.009999999776482582,32,Least squares,proximal point,8.741139701080323
10085,28,0.009999999776482582,32,Least squares,gradient,13.486033872985839
10086,28,0.013738238252699375,8,Least squares,proximal point,18.02178159866333
10087,28,0.013738238252699375,8,Least squares,gradient,53.22172382583618
10088,28,0.013738238252699375,16,Least squares,proximal point,12.00838960494995
10089,28,0.013738238252699375,16,Least squares,gradient,26.734264144897463
10090,28,0.013738238252699375,32,Least squares,proximal point,7.658598361206055
10091,28,0.013738238252699375,32,Least squares,gradient,13.446442083740234
10092,28,0.018873918801546097,8,Least squares,proximal point,12.951420364284516
10093,28,0.018873918801546097,8,Least squares,gradient,52.400402224731444
10094,28,0.018873918801546097,16,Least squares,proximal point,9.283143314361572
10095,28,0.018873918801546097,16,Least squares,gradient,26.446867918395995
10096,28,0.018873918801546097,32,Least squares,proximal point,6.274841842651367
10097,28,0.018873918801546097,32,Least squares,gradient,13.320384226989747
10098,28,0.025929437950253487,8,Least squares,proximal point,8.457386985135079
10099,28,0.025929437950253487,8,Least squares,gradient,50.95020506973267
10100,28,0.025929437950253487,16,Least squares,proximal point,6.491298404788971
10101,28,0.025929437950253487,16,Least squares,gradient,25.94580787963867
10102,28,0.025929437950253487,32,Least squares,proximal point,4.820170297241211
10103,28,0.025929437950253487,32,Least squares,gradient,13.164099952697754
10104,28,0.035622477531433105,8,Least squares,proximal point,5.611029156032204
10105,28,0.035622477531433105,8,Least squares,gradient,48.248861903572084
10106,28,0.035622477531433105,16,Least squares,proximal point,4.5537203546524045
10107,28,0.035622477531433105,16,Least squares,gradient,24.934686587524414
10108,28,0.035622477531433105,32,Least squares,proximal point,3.5606173274993895
10109,28,0.035622477531433105,32,Least squares,gradient,12.765831700134278
10110,28,0.04893900826573372,8,Least squares,proximal point,3.480689200221002
10111,28,0.04893900826573372,8,Least squares,gradient,43.747682696533204
10112,28,0.04893900826573372,16,Least squares,proximal point,2.8139763714432715
10113,28,0.04893900826573372,16,Least squares,gradient,23.313037520599366
10114,28,0.04893900826573372,32,Least squares,proximal point,2.392095858001709
10115,28,0.04893900826573372,32,Least squares,gradient,12.223230618286133
10116,28,0.06723357737064362,8,Least squares,proximal point,2.2760379116743805
10117,28,0.06723357737064362,8,Least squares,gradient,35.974271795654296
10118,28,0.06723357737064362,16,Least squares,proximal point,1.9741107863307
10119,28,0.06723357737064362,16,Least squares,gradient,20.353712773895264
10120,28,0.06723357737064362,32,Least squares,proximal point,1.5917823251008987
10121,28,0.06723357737064362,32,Least squares,gradient,11.166146644592285
10122,28,0.09236708283424377,8,Least squares,proximal point,1.5491674280337058
10123,28,0.09236708283424377,8,Least squares,gradient,25.91101923789978
10124,28,0.09236708283424377,16,Least squares,proximal point,1.2309071864299477
10125,28,0.09236708283424377,16,Least squares,gradient,16.17528285293579
10126,28,0.09236708283424377,32,Least squares,proximal point,1.0126120569944381
10127,28,0.09236708283424377,32,Least squares,gradient,9.49893176651001
10128,28,0.12689609825611115,8,Least squares,proximal point,1.2023179939687951
10129,28,0.12689609825611115,8,Least squares,gradient,14.358402355003356
10130,28,0.12689609825611115,16,Least squares,proximal point,0.8690220966245048
10131,28,0.12689609825611115,16,Least squares,gradient,10.45493472518921
10132,28,0.12689609825611115,32,Least squares,proximal point,0.6497782133251429
10133,28,0.12689609825611115,32,Least squares,gradient,6.8051469635009765
10134,28,0.1743328869342804,8,Least squares,proximal point,0.9226172506528441
10135,28,0.1743328869342804,8,Least squares,gradient,6.0564291498303415
10136,28,0.1743328869342804,16,Least squares,proximal point,0.6516227819473949
10137,28,0.1743328869342804,16,Least squares,gradient,5.212988839960098
10138,28,0.1743328869342804,32,Least squares,proximal point,0.47505403909329325
10139,28,0.1743328869342804,32,Least squares,gradient,3.8661545471191405
10140,28,0.2395026683807373,8,Least squares,proximal point,0.7832434258173918
10141,28,0.2395026683807373,8,Least squares,gradient,2.334667856209539
10142,28,0.2395026683807373,16,Least squares,proximal point,0.5081527676538564
10143,28,0.2395026683807373,16,Least squares,gradient,2.201620964342356
10144,28,0.2395026683807373,32,Least squares,proximal point,0.34101199002284555
10145,28,0.2395026683807373,32,Least squares,gradient,1.8601471236228944
10146,28,0.3290344476699829,8,Least squares,proximal point,0.7050326602190151
10147,28,0.3290344476699829,8,Least squares,gradient,1.0358922821498942
10148,28,0.3290344476699829,16,Least squares,proximal point,0.4282967830191832
10149,28,0.3290344476699829,16,Least squares,gradient,0.7983997604448348
10150,28,0.3290344476699829,32,Least squares,proximal point,0.267326830431819
10151,28,0.3290344476699829,32,Least squares,gradient,0.6774045863568783
10152,28,0.4520353674888611,8,Least squares,proximal point,0.626911353477533
10153,28,0.4520353674888611,8,Least squares,gradient,0.8742149650341017
10154,28,0.4520353674888611,16,Least squares,proximal point,0.36244855732549913
10155,28,0.4520353674888611,16,Least squares,gradient,0.44639708291557617
10156,28,0.4520353674888611,32,Least squares,proximal point,0.22129799779467285
10157,28,0.4520353674888611,32,Least squares,gradient,0.3044629511070438
10158,28,0.6210169196128845,8,Least squares,proximal point,0.6014626363595366
10159,28,0.6210169196128845,8,Least squares,gradient,3.497814690290042
10160,28,0.6210169196128845,16,Least squares,proximal point,0.3393996853949502
10161,28,0.6210169196128845,16,Least squares,gradient,0.4596947679265868
10162,28,0.6210169196128845,32,Least squares,proximal point,0.18804890273762867
10163,28,0.6210169196128845,32,Least squares,gradient,0.209471451525297
10164,28,0.8531678318977356,8,Least squares,proximal point,0.561320029679453
10165,28,0.8531678318977356,8,Least squares,gradient,10589.062252075399
10166,28,0.8531678318977356,16,Least squares,proximal point,0.3124618260509335
10167,28,0.8531678318977356,16,Least squares,gradient,5.538139896288747
10168,28,0.8531678318977356,32,Least squares,proximal point,0.17685741286342962
10169,28,0.8531678318977356,32,Least squares,gradient,0.6445040815078653
10170,28,1.1721023321151733,8,Least squares,proximal point,0.5619679220615653
10171,28,1.1721023321151733,8,Least squares,gradient,1070813316642017.1
10172,28,1.1721023321151733,16,Least squares,proximal point,0.2964758225384168
10173,28,1.1721023321151733,16,Least squares,gradient,276995.2185501272
10174,28,1.1721023321151733,32,Least squares,proximal point,0.15422181083150208
10175,28,1.1721023321151733,32,Least squares,gradient,14.35955527610872
10176,28,1.6102620363235474,8,Least squares,proximal point,0.5304756776642054
10177,28,1.6102620363235474,8,Least squares,gradient,inf
10178,28,1.6102620363235474,16,Least squares,proximal point,0.2892635605788324
10179,28,1.6102620363235474,16,Least squares,gradient,2.667381660045618e+20
10180,28,1.6102620363235474,32,Least squares,proximal point,0.15761619985783473
10181,28,1.6102620363235474,32,Least squares,gradient,1041548576.8290596
10182,28,2.212216377258301,8,Least squares,proximal point,0.5392205355898244
10183,28,2.212216377258301,8,Least squares,gradient,
10184,28,2.212216377258301,16,Least squares,proximal point,0.2805682549770456
10185,28,2.212216377258301,16,Least squares,gradient,
10186,28,2.212216377258301,32,Least squares,proximal point,0.14512347800452263
10187,28,2.212216377258301,32,Least squares,gradient,2.834441978615618e+33
10188,28,3.0391952991485596,8,Least squares,proximal point,0.5223851952682249
10189,28,3.0391952991485596,8,Least squares,gradient,
10190,28,3.0391952991485596,16,Least squares,proximal point,0.2684789547813125
10191,28,3.0391952991485596,16,Least squares,gradient,
10192,28,3.0391952991485596,32,Least squares,proximal point,0.15006853442061693
10193,28,3.0391952991485596,32,Least squares,gradient,
10194,28,4.175318717956543,8,Least squares,proximal point,0.5364419212856796
10195,28,4.175318717956543,8,Least squares,gradient,
10196,28,4.175318717956543,16,Least squares,proximal point,0.2869003066023346
10197,28,4.175318717956543,16,Least squares,gradient,
10198,28,4.175318717956543,32,Least squares,proximal point,0.1462752327357419
10199,28,4.175318717956543,32,Least squares,gradient,
10200,28,5.736152648925781,8,Least squares,proximal point,0.5546560501612723
10201,28,5.736152648925781,8,Least squares,gradient,
10202,28,5.736152648925781,16,Least squares,proximal point,0.2697378858100623
10203,28,5.736152648925781,16,Least squares,gradient,
10204,28,5.736152648925781,32,Least squares,proximal point,0.14047509626131505
10205,28,5.736152648925781,32,Least squares,gradient,
10206,28,7.880462646484375,8,Least squares,proximal point,0.5397368196103722
10207,28,7.880462646484375,8,Least squares,gradient,
10208,28,7.880462646484375,16,Least squares,proximal point,0.2729348238714971
10209,28,7.880462646484375,16,Least squares,gradient,
10210,28,7.880462646484375,32,Least squares,proximal point,0.13352773304525764
10211,28,7.880462646484375,32,Least squares,gradient,
10212,28,10.826367378234863,8,Least squares,proximal point,0.5218557117010932
10213,28,10.826367378234863,8,Least squares,gradient,
10214,28,10.826367378234863,16,Least squares,proximal point,0.2728272037559655
10215,28,10.826367378234863,16,Least squares,gradient,
10216,28,10.826367378234863,32,Least squares,proximal point,0.13457408264707774
10217,28,10.826367378234863,32,Least squares,gradient,
10218,28,14.873520851135254,8,Least squares,proximal point,0.5380126073757885
10219,28,14.873520851135254,8,Least squares,gradient,
10220,28,14.873520851135254,16,Least squares,proximal point,0.268669942920655
10221,28,14.873520851135254,16,Least squares,gradient,
10222,28,14.873520851135254,32,Least squares,proximal point,0.13604326192848384
10223,28,14.873520851135254,32,Least squares,gradient,
10224,28,20.433597564697266,8,Least squares,proximal point,0.5428516217191937
10225,28,20.433597564697266,8,Least squares,gradient,
10226,28,20.433597564697266,16,Least squares,proximal point,0.2582116471117362
10227,28,20.433597564697266,16,Least squares,gradient,
10228,28,20.433597564697266,32,Least squares,proximal point,0.14188237981600688
10229,28,20.433597564697266,32,Least squares,gradient,
10230,28,28.072162628173828,8,Least squares,proximal point,0.5178342786525841
10231,28,28.072162628173828,8,Least squares,gradient,
10232,28,28.072162628173828,16,Least squares,proximal point,0.2736458561691921
10233,28,28.072162628173828,16,Least squares,gradient,
10234,28,28.072162628173828,32,Least squares,proximal point,0.1464534819804132
10235,28,28.072162628173828,32,Least squares,gradient,
10236,28,38.56620407104492,8,Least squares,proximal point,0.5201383280103561
10237,28,38.56620407104492,8,Least squares,gradient,
10238,28,38.56620407104492,16,Least squares,proximal point,0.27348693673419766
10239,28,38.56620407104492,16,Least squares,gradient,
10240,28,38.56620407104492,32,Least squares,proximal point,0.14163672286290677
10241,28,38.56620407104492,32,Least squares,gradient,
10242,28,52.98316955566406,8,Least squares,proximal point,0.5331266344245058
10243,28,52.98316955566406,8,Least squares,gradient,
10244,28,52.98316955566406,16,Least squares,proximal point,0.27126290802937003
10245,28,52.98316955566406,16,Least squares,gradient,
10246,28,52.98316955566406,32,Least squares,proximal point,0.13737024690564723
10247,28,52.98316955566406,32,Least squares,gradient,
10248,28,72.78953552246094,8,Least squares,proximal point,0.5642631779466523
10249,28,72.78953552246094,8,Least squares,gradient,
10250,28,72.78953552246094,16,Least squares,proximal point,0.2860259466488846
10251,28,72.78953552246094,16,Least squares,gradient,
10252,28,72.78953552246094,32,Least squares,proximal point,0.14108678541723638
10253,28,72.78953552246094,32,Least squares,gradient,
10254,28,100.0,8,Least squares,proximal point,0.5286243520993273
10255,28,100.0,8,Least squares,gradient,
10256,28,100.0,16,Least squares,proximal point,0.2758410240895115
10257,28,100.0,16,Least squares,gradient,
10258,28,100.0,32,Least squares,proximal point,0.13629556995667516
10259,28,100.0,32,Least squares,gradient,
10260,28,0.009999999776482582,8,Logistic regression,proximal point,0.07872278553247451
10261,28,0.009999999776482582,8,Logistic regression,gradient,0.08655375986695289
10262,28,0.009999999776482582,16,Logistic regression,proximal point,0.04042816427946091
10263,28,0.009999999776482582,16,Logistic regression,gradient,0.043289594113826754
10264,28,0.009999999776482582,32,Logistic regression,proximal point,0.020656673407554626
10265,28,0.009999999776482582,32,Logistic regression,gradient,0.02168416564464569
10266,28,0.013738238252699375,8,Logistic regression,proximal point,0.0761182163476944
10267,28,0.013738238252699375,8,Logistic regression,gradient,0.08647305207252502
10268,28,0.013738238252699375,16,Logistic regression,proximal point,0.03944984521865845
10269,28,0.013738238252699375,16,Logistic regression,gradient,0.043262157279253005
10270,28,0.013738238252699375,32,Logistic regression,proximal point,0.02031038137078285
10271,28,0.013738238252699375,32,Logistic regression,gradient,0.02167492607831955
10272,28,0.018873918801546097,8,Logistic regression,proximal point,0.073093452835083
10273,28,0.018873918801546097,8,Logistic regression,gradient,0.08631877417564392
10274,28,0.018873918801546097,16,Logistic regression,proximal point,0.03840206762552261
10275,28,0.018873918801546097,16,Logistic regression,gradient,0.043208622866868975
10276,28,0.018873918801546097,32,Logistic regression,proximal point,0.019847052955627442
10277,28,0.018873918801546097,32,Logistic regression,gradient,0.021656747728586195
10278,28,0.025929437950253487,8,Logistic regression,proximal point,0.0693937514692545
10279,28,0.025929437950253487,8,Logistic regression,gradient,0.08603435364365578
10280,28,0.025929437950253487,16,Logistic regression,proximal point,0.03675866016447544
10281,28,0.025929437950253487,16,Logistic regression,gradient,0.04311133642792702
10282,28,0.025929437950253487,32,Logistic regression,proximal point,0.019263467121124266
10283,28,0.025929437950253487,32,Logistic regression,gradient,0.021622792601585387
10284,28,0.035622477531433105,8,Logistic regression,proximal point,0.06504989819824696
10285,28,0.035622477531433105,8,Logistic regression,gradient,0.0855018724143505
10286,28,0.035622477531433105,16,Logistic regression,proximal point,0.03500593513846397
10287,28,0.035622477531433105,16,Logistic regression,gradient,0.04292330738306045
10288,28,0.035622477531433105,32,Logistic regression,proximal point,0.01855180079340935
10289,28,0.035622477531433105,32,Logistic regression,gradient,0.021555950033664704
10290,28,0.04893900826573372,8,Logistic regression,proximal point,0.06072660160511732
10291,28,0.04893900826573372,8,Logistic regression,gradient,0.0845671211540699
10292,28,0.04893900826573372,16,Logistic regression,proximal point,0.033104345884919166
10293,28,0.04893900826573372,16,Logistic regression,gradient,0.04257123053073883
10294,28,0.04893900826573372,32,Logistic regression,proximal point,0.017688937780261038
10295,28,0.04893900826573372,32,Logistic regression,gradient,0.021436043190956117
10296,28,0.06723357737064362,8,Logistic regression,proximal point,0.055973364202678205
10297,28,0.06723357737064362,8,Logistic regression,gradient,0.08268227071762085
10298,28,0.06723357737064362,16,Logistic regression,proximal point,0.03086427323818207
10299,28,0.06723357737064362,16,Logistic regression,gradient,0.041924238151311875
10300,28,0.06723357737064362,32,Logistic regression,proximal point,0.016650183749198914
10301,28,0.06723357737064362,32,Logistic regression,gradient,0.021216866624355315
10302,28,0.09236708283424377,8,Logistic regression,proximal point,0.05110961249172687
10303,28,0.09236708283424377,8,Logistic regression,gradient,0.07969502115845681
10304,28,0.09236708283424377,16,Logistic regression,proximal point,0.028347953295707704
10305,28,0.09236708283424377,16,Logistic regression,gradient,0.04079695863127709
10306,28,0.09236708283424377,32,Logistic regression,proximal point,0.015510087341070174
10307,28,0.09236708283424377,32,Logistic regression,gradient,0.020813325464725495
10308,28,0.12689609825611115,8,Logistic regression,proximal point,0.04668441434204578
10309,28,0.12689609825611115,8,Logistic regression,gradient,0.07439943770766258
10310,28,0.12689609825611115,16,Logistic regression,proximal point,0.025982448284327983
10311,28,0.12689609825611115,16,Logistic regression,gradient,0.03882666673660278
10312,28,0.12689609825611115,32,Logistic regression,proximal point,0.014334285700321197
10313,28,0.12689609825611115,32,Logistic regression,gradient,0.020082075077295303
10314,28,0.1743328869342804,8,Logistic regression,proximal point,0.042008897633105516
10315,28,0.1743328869342804,8,Logistic regression,gradient,0.06736625747084618
10316,28,0.1743328869342804,16,Logistic regression,proximal point,0.023519741967320443
10317,28,0.1743328869342804,16,Logistic regression,gradient,0.03602898259460926
10318,28,0.1743328869342804,32,Logistic regression,proximal point,0.013171163588762283
10319,28,0.1743328869342804,32,Logistic regression,gradient,0.018877681308984755
10320,28,0.2395026683807373,8,Logistic regression,proximal point,0.037818909887969494
10321,28,0.2395026683807373,8,Logistic regression,gradient,0.0576254760786891
10322,28,0.2395026683807373,16,Logistic regression,proximal point,0.021483714509010314
10323,28,0.2395026683807373,16,Logistic regression,gradient,0.03162643249630928
