,experiment,dim,num_of_samples,type,prox_pt_time,sgd_time,sgd_batch_size
1688,15,5000,2500,L2-LS,1.651088833000017,0.04103005199999643,32
1689,15,5000,2500,L1-LS,4.613232169000071,0.044554282999911266,32
1690,15,5000,2500,L2-LogReg,6.327664175999985,0.07989172499992492,32
1691,15,5000,2500,L1-LogReg,4.517266756999902,0.03805660000000444,32
1692,15,10000,500,L2-LS,0.681222559000048,0.15591228599998885,1
1693,15,10000,500,L1-LS,0.9991774659999919,0.1526680449999276,1
1694,15,10000,500,L2-LogReg,2.2728982150000547,0.14284102500005247,1
1695,15,10000,500,L1-LogReg,1.828340121999986,0.16979280700002164,1
1696,15,10000,500,L2-LS,0.36318941900003665,0.016157001000010496,16
1697,15,10000,500,L1-LS,0.7156087170000092,0.017721364999943034,16
1698,15,10000,500,L2-LogReg,2.238171704000024,0.016312386000095103,16
1699,15,10000,500,L1-LogReg,2.0091819159999886,0.01786646000005021,16
1700,15,10000,500,L2-LS,0.6372630960000834,0.015041599000028327,32
1701,15,10000,500,L1-LS,0.794696593000026,0.011640483000064705,32
1702,15,10000,500,L2-LogReg,1.7215295029999425,0.01183143299999756,32
1703,15,10000,500,L1-LogReg,1.6461382480000566,0.0122780240000111,32
1704,15,10000,1500,L2-LS,1.5312630980000677,0.4167266130000371,1
1705,15,10000,1500,L1-LS,2.724002069999983,0.456145494999987,1
1706,15,10000,1500,L2-LogReg,6.832412588000011,0.3988922100000991,1
1707,15,10000,1500,L1-LogReg,4.942159881999942,0.4184710949999726,1
1708,15,10000,1500,L2-LS,2.1215828960000636,0.04970993099993848,16
1709,15,10000,1500,L1-LS,3.419191039999987,0.05616987899998094,16
1710,15,10000,1500,L2-LogReg,8.05674602099998,0.04702631800000745,16
1711,15,10000,1500,L1-LogReg,5.670644231999972,0.04580394399999932,16
1712,15,10000,1500,L2-LS,1.7274345079999875,0.0321511399999963,32
1713,15,10000,1500,L1-LS,2.8383444380000356,0.062055155000052764,32
1714,15,10000,1500,L2-LogReg,7.097780467999996,0.05737697199992908,32
1715,15,10000,1500,L1-LogReg,4.406674654999961,0.03030922000004921,32
1716,15,10000,2500,L2-LS,2.9192774019999206,0.645203289000051,1
1717,15,10000,2500,L1-LS,4.993443838000076,0.6092996219999804,1
1718,15,10000,2500,L2-LogReg,9.394958918000043,0.636602111000002,1
1719,15,10000,2500,L1-LogReg,6.596669915000007,0.6462637109999605,1
1720,15,10000,2500,L2-LS,3.0829315610000094,0.07942256200010434,16
1721,15,10000,2500,L1-LS,5.237807358000055,0.0731408609999562,16
1722,15,10000,2500,L2-LogReg,10.127832831999967,0.07161636499995438,16
1723,15,10000,2500,L1-LogReg,7.619683458000054,0.07615815899998779,16
1724,15,10000,2500,L2-LS,4.3709948779999195,0.0504706140000053,32
1725,15,10000,2500,L1-LS,5.5388186099999075,0.05028322599991952,32
1726,15,10000,2500,L2-LogReg,11.436874020999994,0.05428831699998682,32
1727,15,10000,2500,L1-LogReg,8.010153402000014,0.0399683800000048,32
1728,16,1000,500,L2-LS,0.27829424900005506,0.1255539989999761,1
1729,16,1000,500,L1-LS,0.6458694479999849,0.11530379900000298,1
1730,16,1000,500,L2-LogReg,0.8344792569999981,0.12511245499990764,1
1731,16,1000,500,L1-LogReg,0.5808326850000185,0.11463363500001833,1
1732,16,1000,500,L2-LS,0.2848939340000243,0.01006213299990577,16
1733,16,1000,500,L1-LS,0.663126659999989,0.010257110999987162,16
1734,16,1000,500,L2-LogReg,0.8596194369999921,0.010662065000019538,16
1735,16,1000,500,L1-LogReg,0.6010678519999146,0.010377144000017324,16
1736,16,1000,500,L2-LS,0.2806905850000021,0.006490427000017007,32
1737,16,1000,500,L1-LS,0.6772814390000121,0.006404248999956508,32
1738,16,1000,500,L2-LogReg,0.8614448820000007,0.0063210380000100486,32
1739,16,1000,500,L1-LogReg,0.5991793260000122,0.006109348999984832,32
1740,16,1000,1500,L2-LS,0.8295336160000488,0.3513603349999812,1
1741,16,1000,1500,L1-LS,1.857083055999965,0.344293877000041,1
1742,16,1000,1500,L2-LogReg,2.9473125350000373,0.4368988609999178,1
1743,16,1000,1500,L1-LogReg,1.9525021059999972,0.37178778500003773,1
1744,16,1000,1500,L2-LS,0.8313791999999012,0.03041846299993267,16
1745,16,1000,1500,L1-LS,1.8482468449999487,0.02803811199999018,16
1746,16,1000,1500,L2-LogReg,2.779262979000009,0.03340826199996627,16
1747,16,1000,1500,L1-LogReg,2.054114952999953,0.028373128999987784,16
1748,16,1000,1500,L2-LS,0.8434224469999663,0.018070646999944984,32
1749,16,1000,1500,L1-LS,1.8787754319999976,0.01768210700004147,32
1750,16,1000,1500,L2-LogReg,2.838429212000051,0.019902888000046914,32
1751,16,1000,1500,L1-LogReg,2.070877827000004,0.01772005199995874,32
1752,16,1000,2500,L2-LS,1.3866744150000159,0.590139676999911,1
1753,16,1000,2500,L1-LS,3.2046927799999594,0.6147059109999873,1
1754,16,1000,2500,L2-LogReg,4.648571003000029,0.5834034539999493,1
1755,16,1000,2500,L1-LogReg,3.2452108740000085,0.60818102799999,1
1756,16,1000,2500,L2-LS,1.3869185629999947,0.04939144400009354,16
1757,16,1000,2500,L1-LS,3.1804371590000073,0.05251803800001653,16
1758,16,1000,2500,L2-LogReg,4.770073934999914,0.05174385800000891,16
1759,16,1000,2500,L1-LogReg,3.288023049000003,0.049420322999935706,16
1760,16,1000,2500,L2-LS,1.425270089000037,0.04127115000005688,32
1761,16,1000,2500,L1-LS,3.4116182879999997,0.029961791999994603,32
1762,16,1000,2500,L2-LogReg,4.431016066999973,0.030688415000099667,32
1763,16,1000,2500,L1-LogReg,3.276065023000001,0.03053407699997024,32
1764,16,5000,500,L2-LS,0.2996033660000421,0.11991068999998333,1
1765,16,5000,500,L1-LS,0.46142137399999683,0.11953726000001552,1
1766,16,5000,500,L2-LogReg,1.1261312830000634,0.1395218670000986,1
1767,16,5000,500,L1-LogReg,0.8361312289999887,0.13903774699997484,1
1768,16,5000,500,L2-LS,0.2968383550000908,0.011501012000053379,16
1769,16,5000,500,L1-LS,0.4658323940000173,0.01187468299997363,16
1770,16,5000,500,L2-LogReg,1.0922293579999405,0.013024614000073598,16
1771,16,5000,500,L1-LogReg,0.8574821320000865,0.01316832500003784,16
1772,16,5000,500,L2-LS,0.3169009069999902,0.010384661999978562,32
1773,16,5000,500,L1-LS,0.49893583299990496,0.008210216000065884,32
1774,16,5000,500,L2-LogReg,1.116245471999946,0.007956406999937826,32
1775,16,5000,500,L1-LogReg,0.7749856799999861,0.009554228000069998,32
1776,16,5000,1500,L2-LS,1.0484906469999942,0.42757793700002367,1
1777,16,5000,1500,L1-LS,2.1219920030000594,0.3722753139999213,1
1778,16,5000,1500,L2-LogReg,3.1613749959999495,0.3670321079999894,1
1779,16,5000,1500,L1-LogReg,2.3505987719998984,0.3989529240000138,1
1780,16,5000,1500,L2-LS,0.8989729790000638,0.03447086300002411,16
1781,16,5000,1500,L1-LS,2.0454037440000548,0.03417508999996244,16
1782,16,5000,1500,L2-LogReg,3.070775485000013,0.03487033999999767,16
1783,16,5000,1500,L1-LogReg,2.3322530589999815,0.03732026800003041,16
1784,16,5000,1500,L2-LS,0.9136836769999945,0.0230505220000623,32
1785,16,5000,1500,L1-LS,2.1055889379999826,0.02153935100000126,32
1786,16,5000,1500,L2-LogReg,3.1254504719998977,0.021583253000017066,32
1787,16,5000,1500,L1-LogReg,2.349642000000017,0.02397005300008459,32
1788,16,5000,2500,L2-LS,1.4773647869999422,0.5920286229999192,1
1789,16,5000,2500,L1-LS,4.042620955999951,0.6335975929999904,1
1790,16,5000,2500,L2-LogReg,5.446812153999986,0.6942531500000086,1
1791,16,5000,2500,L1-LogReg,3.8772214060001033,0.6361593999999968,1
1792,16,5000,2500,L2-LS,1.4896368159999156,0.056222439000066515,16
1793,16,5000,2500,L1-LS,4.088701141000001,0.058429717999956665,16
1794,16,5000,2500,L2-LogReg,5.550389611000014,0.061864044999992984,16
1795,16,5000,2500,L1-LogReg,4.005346729999928,0.05907535700009703,16
1796,16,5000,2500,L2-LS,1.4729763859999139,0.036538641999982246,32
1797,16,5000,2500,L1-LS,4.357812384999988,0.039642086000071686,32
1798,16,5000,2500,L2-LogReg,5.5512812030000305,0.0416680290001068,32
1799,16,5000,2500,L1-LogReg,3.857216956000002,0.03874387299993032,32
1800,16,10000,500,L2-LS,0.5908061360000829,0.13192962400000852,1
1801,16,10000,500,L1-LS,1.0480757940000558,0.14422248200003196,1
1802,16,10000,500,L2-LogReg,1.96351224,0.13572928999997202,1
1803,16,10000,500,L1-LogReg,1.4523052719999896,0.13243967100004284,1
1804,16,10000,500,L2-LS,0.4944091939998998,0.017559489000063877,16
1805,16,10000,500,L1-LS,0.9081841189999977,0.017042497000034018,16
1806,16,10000,500,L2-LogReg,2.2302206130000286,0.01655230100004701,16
1807,16,10000,500,L1-LogReg,1.608446034999929,0.016194312000038735,16
1808,16,10000,500,L2-LS,0.6609809889999951,0.01219632500010448,32
1809,16,10000,500,L1-LS,1.2228755739999997,0.012146487999984856,32
1810,16,10000,500,L2-LogReg,2.174783214999934,0.0117897320000111,32
1811,16,10000,500,L1-LogReg,1.6293862390000413,0.011124535000021751,32
1812,16,10000,1500,L2-LS,2.398936842000012,0.40004866300000685,1
1813,16,10000,1500,L1-LS,3.307110445000035,0.402526863999924,1
1814,16,10000,1500,L2-LogReg,5.623476179000022,0.37155824900003154,1
1815,16,10000,1500,L1-LogReg,4.09014821300002,0.3668802450000612,1
1816,16,10000,1500,L2-LS,1.5928683529999716,0.047703303999924174,16
1817,16,10000,1500,L1-LS,2.3723964499999965,0.04302677999999105,16
1818,16,10000,1500,L2-LogReg,5.367540704000021,0.04174667099994167,16
1819,16,10000,1500,L1-LogReg,4.30649612000002,0.04219742000009319,16
1820,16,10000,1500,L2-LS,1.619479401000035,0.03316776999997728,32
1821,16,10000,1500,L1-LS,2.059159429000033,0.03107579799996074,32
1822,16,10000,1500,L2-LogReg,6.068536909999921,0.029340804999947068,32
1823,16,10000,1500,L1-LogReg,3.7189385969999194,0.02889097499996751,32
1824,16,10000,2500,L2-LS,3.481051847999993,0.6407808660000001,1
1825,16,10000,2500,L1-LS,4.699987340999996,0.6016890580000336,1
1826,16,10000,2500,L2-LogReg,9.687495924000018,0.519319634999988,1
1827,16,10000,2500,L1-LogReg,5.288086123000085,0.5300438309999436,1
1828,16,10000,2500,L2-LS,3.048125647000006,0.06580232400006025,16
1829,16,10000,2500,L1-LS,4.984638017000066,0.07482505600000877,16
1830,16,10000,2500,L2-LogReg,9.599002228000018,0.06280783100010012,16
1831,16,10000,2500,L1-LogReg,7.172859026000083,0.05813044399997125,16
1832,16,10000,2500,L2-LS,4.104852914999924,0.05296896899994863,32
1833,16,10000,2500,L1-LS,4.1336319430000685,0.04810020899992651,32
1834,16,10000,2500,L2-LogReg,9.803478831000007,0.040914458999964154,32
1835,16,10000,2500,L1-LogReg,5.962845725999955,0.03765249000002768,32
1836,17,1000,500,L2-LS,0.2656177650000018,0.1178336059999765,1
1837,17,1000,500,L1-LS,0.6227982489999704,0.11096959700000752,1
1838,17,1000,500,L2-LogReg,0.8168690700000525,0.11690114999998968,1
1839,17,1000,500,L1-LogReg,0.5859371759999021,0.11521099599997342,1
1840,17,1000,500,L2-LS,0.2775212479999709,0.010217709999892577,16
1841,17,1000,500,L1-LS,0.6476268520000303,0.010690382000007048,16
1842,17,1000,500,L2-LogReg,0.8404491620000272,0.010218277999911152,16
1843,17,1000,500,L1-LogReg,0.6006251459999703,0.010761011999989023,16
1844,17,1000,500,L2-LS,0.26274719100001676,0.006073310000033416,32
1845,17,1000,500,L1-LS,0.6372970269999314,0.005970876999981556,32
1846,17,1000,500,L2-LogReg,0.8275811639999802,0.0067349299999932555,32
1847,17,1000,500,L1-LogReg,0.5861520939999991,0.006186057000036271,32
1848,17,1000,1500,L2-LS,0.7934642510000458,0.3347249500000089,1
1849,17,1000,1500,L1-LS,1.812121722000029,0.3434430900000507,1
1850,17,1000,1500,L2-LogReg,2.5731091330000027,0.35339373300007537,1
1851,17,1000,1500,L1-LogReg,2.0179203640000196,0.39442925399998785,1
1852,17,1000,1500,L2-LS,0.8019130630000291,0.027942359000007855,16
1853,17,1000,1500,L1-LS,1.83113907500001,0.028325592000101096,16
1854,17,1000,1500,L2-LogReg,2.6640717399999403,0.029399588000046606,16
1855,17,1000,1500,L1-LogReg,1.95467561199996,0.03366780300007122,16
1856,17,1000,1500,L2-LS,0.8138618579999957,0.01731356599998435,32
1857,17,1000,1500,L1-LS,1.8643647970000075,0.01782044300000507,32
1858,17,1000,1500,L2-LogReg,2.627958426999953,0.018486889000087103,32
1859,17,1000,1500,L1-LogReg,1.9572344659999317,0.01996719699991445,32
1860,17,1000,2500,L2-LS,1.3630168649999632,0.5900799519999964,1
1861,17,1000,2500,L1-LS,3.0929986259999396,0.5755073250001033,1
1862,17,1000,2500,L2-LogReg,4.904338376000055,0.63866705800001,1
1863,17,1000,2500,L1-LogReg,3.324230768999996,0.6027272779999748,1
1864,17,1000,2500,L2-LS,1.329510474000017,0.04764151500000935,16
1865,17,1000,2500,L1-LS,3.02735730400002,0.049054999999953,16
1866,17,1000,2500,L2-LogReg,4.789345198999968,0.05674289000000954,16
1867,17,1000,2500,L1-LogReg,3.445543855999972,0.051097706000064136,16
1868,17,1000,2500,L2-LS,1.3215697560000308,0.0298650469999302,32
1869,17,1000,2500,L1-LS,3.082813170999998,0.03358323299994481,32
1870,17,1000,2500,L2-LogReg,4.827331909999998,0.03155991500000255,32
1871,17,1000,2500,L1-LogReg,3.285002007999992,0.030905351000001247,32
1872,17,5000,500,L2-LS,0.29972242600001664,0.11967953999999281,1
1873,17,5000,500,L1-LS,0.4439467729999933,0.11570139699995252,1
1874,17,5000,500,L2-LogReg,1.0146855300000652,0.12455153999997037,1
1875,17,5000,500,L1-LogReg,0.7897668260000046,0.12091495699996813,1
1876,17,5000,500,L2-LS,0.30704123599991817,0.01243593900005635,16
1877,17,5000,500,L1-LS,0.4451661549999244,0.011949856000001091,16
1878,17,5000,500,L2-LogReg,0.9936064269999179,0.011734753999917302,16
1879,17,5000,500,L1-LogReg,0.7884064939999007,0.012656776999961039,16
1880,17,5000,500,L2-LS,0.3047283640000842,0.007822162000024946,32
1881,17,5000,500,L1-LS,0.4474066870000115,0.007895671999904152,32
1882,17,5000,500,L2-LogReg,1.0414719709999645,0.008390759000008075,32
1883,17,5000,500,L1-LogReg,0.8495149320000337,0.008675512999957391,32
1884,17,5000,1500,L2-LS,0.9254257039999629,0.3820739699999649,1
1885,17,5000,1500,L1-LS,2.3644768999999997,0.4120013109999263,1
1886,17,5000,1500,L2-LogReg,3.31125435499996,0.3872146400000247,1
1887,17,5000,1500,L1-LogReg,2.3674009569999725,0.3754523129999825,1
1888,17,5000,1500,L2-LS,1.009506578000014,0.0375696579999385,16
1889,17,5000,1500,L1-LS,2.331303157000093,0.03718388300001152,16
1890,17,5000,1500,L2-LogReg,3.1567714809999643,0.03542171399999461,16
1891,17,5000,1500,L1-LogReg,2.326637129000005,0.035646787000018776,16
1892,17,5000,1500,L2-LS,1.0179657719999113,0.024548879000008128,32
1893,17,5000,1500,L1-LS,2.309357799000054,0.023107600999992428,32
1894,17,5000,1500,L2-LogReg,3.2106293310000638,0.024402473000009195,32
1895,17,5000,1500,L1-LogReg,2.3389127010000266,0.023728856999923664,32
1896,17,5000,2500,L2-LS,1.6813274710000314,0.674627292000082,1
1897,17,5000,2500,L1-LS,4.119617615000038,0.618212154000048,1
1898,17,5000,2500,L2-LogReg,5.3821186030000945,0.6362548600000082,1
1899,17,5000,2500,L1-LogReg,3.833628716000021,0.6300507780000544,1
1900,17,5000,2500,L2-LS,1.6579676349999772,0.05892369000002873,16
1901,17,5000,2500,L1-LS,4.102960284000005,0.05986059600002136,16
1902,17,5000,2500,L2-LogReg,5.420196884000006,0.06301366299999245,16
1903,17,5000,2500,L1-LogReg,3.816799575999994,0.05763871299996026,16
1904,17,5000,2500,L2-LS,1.552513289999979,0.03939232400000492,32
1905,17,5000,2500,L1-LS,4.26984796499994,0.041047432000027584,32
1906,17,5000,2500,L2-LogReg,5.323439394000047,0.04070879799996874,32
1907,17,5000,2500,L1-LogReg,3.917332920999911,0.03716857599999912,32
1908,17,10000,500,L2-LS,0.6188637340000014,0.13371170400000665,1
1909,17,10000,500,L1-LS,0.6579375879999816,0.13060706800001753,1
1910,17,10000,500,L2-LogReg,2.517531517000066,0.13307344899999407,1
1911,17,10000,500,L1-LogReg,1.7649937999999565,0.13499829099998806,1
1912,17,10000,500,L2-LS,0.34168761099999756,0.015507164000041485,16
1913,17,10000,500,L1-LS,1.0628739500000393,0.016199832999973296,16
1914,17,10000,500,L2-LogReg,2.2565121459999773,0.01797269399992274,16
1915,17,10000,500,L1-LogReg,1.7008207330000005,0.0168430859999944,16
1916,17,10000,500,L2-LS,0.8807848170000625,0.011438738000038029,32
1917,17,10000,500,L1-LS,1.3563245370000914,0.01246973699994669,32
1918,17,10000,500,L2-LogReg,2.32696221599997,0.011517862999994577,32
1919,17,10000,500,L1-LogReg,2.048203633000071,0.011554169999953956,32
1920,17,10000,1500,L2-LS,2.047183734999976,0.3989725210000188,1
1921,17,10000,1500,L1-LS,2.5881751359999043,0.38566390899995895,1
1922,17,10000,1500,L2-LogReg,6.016576120999957,0.37023543599991626,1
1923,17,10000,1500,L1-LogReg,4.234238439000023,0.3827369269999963,1
1924,17,10000,1500,L2-LS,2.47758136199991,0.050297132999958194,16
1925,17,10000,1500,L1-LS,1.8079369009999482,0.04677096900002198,16
1926,17,10000,1500,L2-LogReg,6.830473402000052,0.04560994799999207,16
1927,17,10000,1500,L1-LogReg,4.738260378999939,0.0446682099999407,16
1928,17,10000,1500,L2-LS,1.5143376710000211,0.03173434600000746,32
1929,17,10000,1500,L1-LS,3.1148043789999065,0.03584928600002968,32
1930,17,10000,1500,L2-LogReg,5.279258542999969,0.03212990500003343,32
1931,17,10000,1500,L1-LogReg,4.227761227999963,0.028493240999978298,32
1932,17,10000,2500,L2-LS,2.9787555309999334,0.6331584430000703,1
1933,17,10000,2500,L1-LS,4.061726378000003,0.590032525999959,1
1934,17,10000,2500,L2-LogReg,8.667107284999929,0.5048343739999837,1
1935,17,10000,2500,L1-LogReg,6.146545225000068,0.5257749749999903,1
1936,17,10000,2500,L2-LS,3.6092022620000535,0.07468787400000565,16
1937,17,10000,2500,L1-LS,4.783955854999931,0.07677186199998687,16
1938,17,10000,2500,L2-LogReg,9.44006114299998,0.062206338000009964,16
1939,17,10000,2500,L1-LogReg,6.837401043999989,0.05667667700004131,16
1940,17,10000,2500,L2-LS,3.8944664239999156,0.053710430000023734,32
1941,17,10000,2500,L1-LS,3.5769758130001037,0.052072500000008404,32
1942,17,10000,2500,L2-LogReg,9.114185740000039,0.04218573399998604,32
1943,17,10000,2500,L1-LogReg,4.966688442999953,0.03982286500001919,32
1944,18,1000,500,L2-LS,0.26746747400000004,0.11576068699991993,1
1945,18,1000,500,L1-LS,0.6405766870000207,0.1184223259999726,1
1946,18,1000,500,L2-LogReg,0.8252665270000534,0.12206310300007317,1
1947,18,1000,500,L1-LogReg,0.5982831929999293,0.11823931699996137,1
1948,18,1000,500,L2-LS,0.2680979809999826,0.010096076999957404,16
1949,18,1000,500,L1-LS,0.6408178560000124,0.0099207270000079,16
1950,18,1000,500,L2-LogReg,0.8393867629999932,0.010474922999947012,16
1951,18,1000,500,L1-LogReg,0.6062868720000552,0.01045452200003183,16
1952,18,1000,500,L2-LS,0.26935610199996063,0.006783672999972623,32
1953,18,1000,500,L1-LS,0.6392873279999094,0.006483113999934176,32
1954,18,1000,500,L2-LogReg,0.8383943569999701,0.006855970000060552,32
1955,18,1000,500,L1-LogReg,0.6106938199999377,0.006891792000033092,32
1956,18,1000,1500,L2-LS,0.8020563570000832,0.3578139219999912,1
1957,18,1000,1500,L1-LS,1.8432956829999512,0.3427409449999459,1
1958,18,1000,1500,L2-LogReg,2.6878946549999227,0.41131476999998995,1
1959,18,1000,1500,L1-LogReg,2.1333800840000094,0.4039923349999981,1
1960,18,1000,1500,L2-LS,0.7963599800000338,0.02840310400006274,16
1961,18,1000,1500,L1-LS,1.8804622919999474,0.028869528999962313,16
1962,18,1000,1500,L2-LogReg,2.681232336999983,0.035755747000052907,16
1963,18,1000,1500,L1-LogReg,2.1527303909999773,0.03492334199995639,16
1964,18,1000,1500,L2-LS,0.7946002010000939,0.017325806000030752,32
1965,18,1000,1500,L1-LS,1.8492316500000925,0.017031171999974504,32
1966,18,1000,1500,L2-LogReg,2.617812033000064,0.01955590399995799,32
1967,18,1000,1500,L1-LogReg,2.1011788339999384,0.022424943000032727,32
1968,18,1000,2500,L2-LS,1.3308505319999995,0.5735685369999146,1
1969,18,1000,2500,L1-LS,3.006180724000046,0.5981053770000244,1
1970,18,1000,2500,L2-LogReg,4.911236972999973,0.6455828430000565,1
1971,18,1000,2500,L1-LogReg,3.2670520909999823,0.6227401380000401,1
1972,18,1000,2500,L2-LS,1.3419031160000259,0.04787873500004025,16
1973,18,1000,2500,L1-LS,3.0339541009999493,0.049612871000022096,16
1974,18,1000,2500,L2-LogReg,4.9237878550000005,0.055777869000053215,16
1975,18,1000,2500,L1-LogReg,3.3739306570000736,0.049812911000003623,16
1976,18,1000,2500,L2-LS,1.3600928130000511,0.0298128590000033,32
1977,18,1000,2500,L1-LS,3.2791748360000383,0.032684634000020196,32
1978,18,1000,2500,L2-LogReg,4.874013524999896,0.0350166089999675,32
1979,18,1000,2500,L1-LogReg,3.3812548229999493,0.04183890399997381,32
1980,18,5000,500,L2-LS,0.29897334199995385,0.11888581999994585,1
1981,18,5000,500,L1-LS,0.4463588669999581,0.12548885699993662,1
1982,18,5000,500,L2-LogReg,1.0269339859999036,0.1294259300000249,1
1983,18,5000,500,L1-LogReg,0.7725077379999448,0.13260123899999599,1
1984,18,5000,500,L2-LS,0.2921954529999766,0.011917519000007815,16
1985,18,5000,500,L1-LS,0.4472150269999702,0.01161290499999268,16
1986,18,5000,500,L2-LogReg,1.0060187169999608,0.012331146999940756,16
1987,18,5000,500,L1-LogReg,0.7753768300000274,0.012525874999937514,16
1988,18,5000,500,L2-LS,0.31663899700004094,0.008649990999970214,32
1989,18,5000,500,L1-LS,0.5077450640000052,0.009008307000044624,32
1990,18,5000,500,L2-LogReg,1.122036001999959,0.008684582000000773,32
1991,18,5000,500,L1-LogReg,0.851622601000031,0.008723674999941977,32
1992,18,5000,1500,L2-LS,0.9884056649999593,0.41159944300000006,1
1993,18,5000,1500,L1-LS,2.401491214000089,0.4023261019999609,1
1994,18,5000,1500,L2-LogReg,3.278156084999978,0.39274906999992254,1
1995,18,5000,1500,L1-LogReg,2.4042505489999257,0.39453914900002474,1
1996,18,5000,1500,L2-LS,1.0169521970000233,0.03815719799990802,16
1997,18,5000,1500,L1-LS,2.3162276279999787,0.034531463000007534,16
1998,18,5000,1500,L2-LogReg,3.192732875000047,0.03612074499994833,16
1999,18,5000,1500,L1-LogReg,2.3871237510001038,0.038655122999898595,16
2000,18,5000,1500,L2-LS,1.033152804999986,0.026077546999999868,32
2001,18,5000,1500,L1-LS,2.2792664639999884,0.023961373000020103,32
2002,18,5000,1500,L2-LogReg,3.2520192649999444,0.023950352000042585,32
2003,18,5000,1500,L1-LogReg,2.411145812999962,0.02517559299997174,32
2004,18,5000,2500,L2-LS,1.641213740000012,0.6901668720000771,1
2005,18,5000,2500,L1-LS,4.138107286999912,0.6178829560000167,1
2006,18,5000,2500,L2-LogReg,5.418206919999989,0.6221388519999209,1
2007,18,5000,2500,L1-LogReg,3.820405730999937,0.6390954710000187,1
2008,18,5000,2500,L2-LS,1.7008868069999608,0.05931112200005373,16
2009,18,5000,2500,L1-LS,4.187336240000036,0.059098228000038944,16
2010,18,5000,2500,L2-LogReg,5.521706879000021,0.060908906000008756,16
2011,18,5000,2500,L1-LogReg,3.8131075370000644,0.05813713099996676,16
2012,18,5000,2500,L2-LS,1.5393050910000738,0.03762874599999577,32
2013,18,5000,2500,L1-LS,4.269644299999982,0.04135036799993941,32
2014,18,5000,2500,L2-LogReg,5.313747610000064,0.03927555600000687,32
2015,18,5000,2500,L1-LogReg,3.8907328960000314,0.03773661200000333,32
2016,18,10000,500,L2-LS,0.7057780940000384,0.1331054369999265,1
2017,18,10000,500,L1-LS,0.5767415569999912,0.13454982199993992,1
2018,18,10000,500,L2-LogReg,1.2026426410000113,0.1365650300000425,1
2019,18,10000,500,L1-LogReg,1.7610310779999736,0.14367565200006993,1
2020,18,10000,500,L2-LS,0.5172738160000563,0.015535693000060746,16
2021,18,10000,500,L1-LS,0.8592994619999672,0.01663551899991944,16
2022,18,10000,500,L2-LogReg,2.4405924440000035,0.016549028999975235,16
2023,18,10000,500,L1-LogReg,1.6219296030000123,0.016161753000005774,16
2024,18,10000,500,L2-LS,0.8621902549999731,0.011198207000006732,32
2025,18,10000,500,L1-LS,1.131102743999918,0.012350154000046132,32
2026,18,10000,500,L2-LogReg,2.448726418999968,0.01153088699993532,32
2027,18,10000,500,L1-LogReg,1.7797523689999935,0.011101568000071893,32
2028,18,10000,1500,L2-LS,1.5221987720000243,0.3983769700000721,1
2029,18,10000,1500,L1-LS,2.503470483000001,0.38285046199996486,1
2030,18,10000,1500,L2-LogReg,6.8202084960000775,0.3696279200000845,1
2031,18,10000,1500,L1-LogReg,4.565564461000008,0.3628135100000236,1
2032,18,10000,1500,L2-LS,2.2934060410000257,0.04209179800000129,16
2033,18,10000,1500,L1-LS,3.1241228489999457,0.046656858999995166,16
2034,18,10000,1500,L2-LogReg,6.137871283999971,0.0465568089999806,16
2035,18,10000,1500,L1-LogReg,4.024750386999926,0.04527208599995447,16
2036,18,10000,1500,L2-LS,2.2983191300000954,0.037521814999990966,32
2037,18,10000,1500,L1-LS,3.0858713589999525,0.032841495999946346,32
2038,18,10000,1500,L2-LogReg,5.619674710000027,0.031486987999983285,32
2039,18,10000,1500,L1-LogReg,3.4560742789999495,0.0268187049999824,32
2040,18,10000,2500,L2-LS,3.150277347000042,0.6301759389999688,1
2041,18,10000,2500,L1-LS,3.3461993039999243,0.6161371339999278,1
2042,18,10000,2500,L2-LogReg,8.303061869999965,0.5195693239999173,1
2043,18,10000,2500,L1-LogReg,6.165188793000084,0.5193783650000796,1
2044,18,10000,2500,L2-LS,3.0472109349999528,0.07932773699997142,16
2045,18,10000,2500,L1-LS,4.349043702000017,0.07505984099998386,16
2046,18,10000,2500,L2-LogReg,9.560064347999969,0.06261211900005037,16
2047,18,10000,2500,L1-LogReg,6.702865586999906,0.057013984000036544,16
2048,18,10000,2500,L2-LS,2.689567708000027,0.057798917000013716,32
2049,18,10000,2500,L1-LS,4.204763993000029,0.04959964200008926,32
2050,18,10000,2500,L2-LogReg,9.363257226000087,0.04227783999999701,32
2051,18,10000,2500,L1-LogReg,6.484637344000021,0.037073905000056584,32
2052,19,1000,500,L2-LS,0.2711231409999755,0.1161116260000199,1
2053,19,1000,500,L1-LS,0.6130576960000553,0.11207152200006476,1
2054,19,1000,500,L2-LogReg,0.8022333730000355,0.11570766399995591,1
2055,19,1000,500,L1-LogReg,0.5785722970000506,0.11480289400003585,1
2056,19,1000,500,L2-LS,0.2725114699999267,0.010273315999938859,16
2057,19,1000,500,L1-LS,0.6331095489999825,0.009662116999948012,16
2058,19,1000,500,L2-LogReg,0.8352362489999905,0.010704121000003397,16
2059,19,1000,500,L1-LogReg,0.5965779059999932,0.010347427999931824,16
2060,19,1000,500,L2-LS,0.26835321700002623,0.006253209999954379,32
2061,19,1000,500,L1-LS,0.6470600960000183,0.006126757000060934,32
2062,19,1000,500,L2-LogReg,0.8433463999999731,0.006679657000063344,32
