algo,exp,eta_zero,loss
AdaHedge FTRL,5,0.02636650949716568,0.5398247261321335
Proximal Point,5,0.02636650949716568,0.5095006533477668
FTRL,5,0.04281332343816757,0.5209435045477003
Tight prox FTRL,5,0.04281332343816757,0.5292195302624171
Prox FTRL,5,0.04281332343816757,0.5292836705801
AdaHedge FTRL,5,0.04281332343816757,0.5143294818561948
Proximal Point,5,0.04281332343816757,0.4605567916236705
FTRL,5,0.0695192813873291,0.47135906512103976
Tight prox FTRL,5,0.0695192813873291,0.48411006744859797
Prox FTRL,5,0.0695192813873291,0.48419873747775327
AdaHedge FTRL,5,0.0695192813873291,0.48790171124954357
Proximal Point,5,0.0695192813873291,0.41384033109159707
FTRL,5,0.1128837913274765,0.42319197599170727
Tight prox FTRL,5,0.1128837913274765,0.44048612781139723
Prox FTRL,5,0.1128837913274765,0.44059677563890964
AdaHedge FTRL,5,0.1128837913274765,0.4614252945255714
Proximal Point,5,0.1128837913274765,0.3733168360893778
FTRL,5,0.18329806625843048,0.3815108435228467
Tight prox FTRL,5,0.18329806625843048,0.4019537416119984
Prox FTRL,5,0.18329806625843048,0.40208092504822385
AdaHedge FTRL,5,0.18329806625843048,0.43580447352297635
Proximal Point,5,0.18329806625843048,0.34143251950730186
FTRL,5,0.29763513803482056,0.3512773215183988
Tight prox FTRL,5,0.29763513803482056,0.3708130740483957
Prox FTRL,5,0.29763513803482056,0.3709500552837746
AdaHedge FTRL,5,0.29763513803482056,0.4118714748232002
Proximal Point,5,0.29763513803482056,0.3189999601046024
FTRL,5,0.4832930266857147,0.33968154770042747
Tight prox FTRL,5,0.4832930266857147,0.3481003139020825
Prox FTRL,5,0.4832930266857147,0.34824047749635817
AdaHedge FTRL,5,0.4832930266857147,0.3903198324569607
Proximal Point,5,0.4832930266857147,0.30549116494865025
FTRL,5,0.7847599983215332,0.3605900397915393
Tight prox FTRL,5,0.7847599983215332,0.33389379693637805
Prox FTRL,5,0.7847599983215332,0.3340322633503276
AdaHedge FTRL,5,0.7847599983215332,0.37167824825408785
Proximal Point,5,0.7847599983215332,0.2995925937153404
FTRL,5,1.2742749452590942,0.44721736359596254
Tight prox FTRL,5,1.2742749452590942,0.3276924790804747
Prox FTRL,5,1.2742749452590942,0.32782630840686483
AdaHedge FTRL,5,1.2742749452590942,0.3563094647719927
Proximal Point,5,1.2742749452590942,0.29999580920294355
FTRL,5,2.0691380500793457,0.6864743089005351
Tight prox FTRL,5,2.0691380500793457,0.32884866053990464
Prox FTRL,5,2.0691380500793457,0.3289752083650011
AdaHedge FTRL,5,2.0691380500793457,0.34443213532220424
Proximal Point,5,2.0691380500793457,0.306127190598235
FTRL,5,3.35981822013855,1.3253382033705712
Tight prox FTRL,5,3.35981822013855,0.336972280790718
Prox FTRL,5,3.35981822013855,0.3370915767974567
AdaHedge FTRL,5,3.35981822013855,0.33615013733395427
Proximal Point,5,3.35981822013855,0.318241373745377
FTRL,5,5.455595016479492,2.9507199822068215
Tight prox FTRL,5,5.455595016479492,0.35211422718795726
Prox FTRL,5,5.455595016479492,0.35222664974712214
AdaHedge FTRL,5,5.455595016479492,0.3314929694493985
Proximal Point,5,5.455595016479492,0.33696613308307305
FTRL,5,8.858668327331543,
Tight prox FTRL,5,8.858668327331543,0.37461165324675594
Prox FTRL,5,8.858668327331543,0.37471729352945893
AdaHedge FTRL,5,8.858668327331543,0.33045486718710765
Proximal Point,5,8.858668327331543,0.36289169391097065
FTRL,5,14.384498596191406,
Tight prox FTRL,5,14.384498596191406,0.4046419325983686
Prox FTRL,5,14.384498596191406,0.40473840267757
AdaHedge FTRL,5,14.384498596191406,0.33303181049139097
Proximal Point,5,14.384498596191406,0.3961396388903604
FTRL,5,23.357213973999023,
Tight prox FTRL,5,23.357213973999023,0.44153189793820613
Prox FTRL,5,23.357213973999023,0.441617639619835
AdaHedge FTRL,5,23.357213973999023,0.3392493968584989
Proximal Point,5,23.357213973999023,0.4358222923794785
FTRL,5,37.926902770996094,
Tight prox FTRL,5,37.926902770996094,0.48310526415554694
Prox FTRL,5,37.926902770996094,0.48317915241899767
AdaHedge FTRL,5,37.926902770996094,0.3491714645896997
Proximal Point,5,37.926902770996094,0.47958505123374656
FTRL,5,61.58481979370117,
Tight prox FTRL,5,61.58481979370117,0.5259789908568371
Prox FTRL,5,61.58481979370117,0.5260379323780374
AdaHedge FTRL,5,61.58481979370117,0.3628958589034154
Proximal Point,5,61.58481979370117,0.5239779555351565
FTRL,5,100.0,
Tight prox FTRL,5,100.0,0.5668243238400851
Prox FTRL,5,100.0,0.5668679122398711
AdaHedge FTRL,5,100.0,0.38051994799017347
Proximal Point,5,100.0,0.5657649311791346
FTRL,6,0.009999999776482582,0.6333357824012638
Tight prox FTRL,6,0.009999999776482582,0.634542697549228
Prox FTRL,6,0.009999999776482582,0.6345603957095197
AdaHedge FTRL,6,0.009999999776482582,0.5836633283276297
Proximal Point,6,0.009999999776482582,0.589901559091643
FTRL,6,0.016237767413258553,0.6037111372612417
Tight prox FTRL,6,0.016237767413258553,0.6063019262761251
Prox FTRL,6,0.016237767413258553,0.6063344523930048
AdaHedge FTRL,6,0.016237767413258553,0.5616595727183151
Proximal Point,6,0.016237767413258553,0.5482156197476404
FTRL,6,0.02636650949716568,0.5646683126688004
Tight prox FTRL,6,0.02636650949716568,0.5697317149812203
Prox FTRL,6,0.02636650949716568,0.5697851017468104
AdaHedge FTRL,6,0.02636650949716568,0.5373049025079655
Proximal Point,6,0.02636650949716568,0.5000345635647763
FTRL,6,0.04281332343816757,0.5176953402478248
Tight prox FTRL,6,0.04281332343816757,0.5264918237662634
Prox FTRL,6,0.04281332343816757,0.526569790440256
AdaHedge FTRL,6,0.04281332343816757,0.511150438715099
Proximal Point,6,0.04281332343816757,0.449697639107572
FTRL,6,0.0695192813873291,0.4668468545824289
Tight prox FTRL,6,0.0695192813873291,0.48024525699196363
Prox FTRL,6,0.0695192813873291,0.48034765095364984
AdaHedge FTRL,6,0.0695192813873291,0.48397578658580764
Proximal Point,6,0.0695192813873291,0.40216696330690627
FTRL,6,0.1128837913274765,0.4176533488328569
Tight prox FTRL,6,0.1128837913274765,0.43545449935731395
Prox FTRL,6,0.1128837913274765,0.4355772306599549
AdaHedge FTRL,6,0.1128837913274765,0.45670646793263664
Proximal Point,6,0.1128837913274765,0.36150205391430223
FTRL,6,0.18329806625843048,0.37558146568294615
Tight prox FTRL,6,0.18329806625843048,0.3959223364201516
Prox FTRL,6,0.18329806625843048,0.39605894974905026
AdaHedge FTRL,6,0.18329806625843048,0.4303055831444409
Proximal Point,6,0.18329806625843048,0.3300303631636315
FTRL,6,0.29763513803482056,0.3456300910203718
Tight prox FTRL,6,0.29763513803482056,0.3640567931018768
Prox FTRL,6,0.29763513803482056,0.3641998798812694
AdaHedge FTRL,6,0.29763513803482056,0.4056645904295969
Proximal Point,6,0.29763513803482056,0.30830973387330585
FTRL,6,0.4832930266857147,0.33402015272155405
Tight prox FTRL,6,0.4832930266857147,0.34089714986508807
Prox FTRL,6,0.4832930266857147,0.34104017671390113
AdaHedge FTRL,6,0.4832930266857147,0.3835238826743788
Proximal Point,6,0.4832930266857147,0.2955666730905937
FTRL,6,0.7847599983215332,0.35368522348068654
Tight prox FTRL,6,0.7847599983215332,0.32647621516066566
Prox FTRL,6,0.7847599983215332,0.3266141670956348
AdaHedge FTRL,6,0.7847599983215332,0.36443821668198784
Proximal Point,6,0.7847599983215332,0.2903355041331294
FTRL,6,1.2742749452590942,0.43547599437087775
Tight prox FTRL,6,1.2742749452590942,0.3202698556985486
Prox FTRL,6,1.2742749452590942,0.32040078910167763
AdaHedge FTRL,6,1.2742749452590942,0.3487766778464802
Proximal Point,6,1.2742749452590942,0.29126255618216196
FTRL,6,2.0691380500793457,0.6635812057629228
Tight prox FTRL,6,2.0691380500793457,0.3217022339623844
Prox FTRL,6,2.0691380500793457,0.32182505056850846
AdaHedge FTRL,6,2.0691380500793457,0.33675058323905754
Proximal Point,6,2.0691380500793457,0.2978851940284489
FTRL,6,3.35981822013855,1.276396789520979
Tight prox FTRL,6,3.35981822013855,0.3306075295803259
Prox FTRL,6,3.35981822013855,0.3307244001014896
AdaHedge FTRL,6,3.35981822013855,0.32845517127085033
Proximal Point,6,3.35981822013855,0.3107852768774093
FTRL,6,5.455595016479492,3.0283740816414357
Tight prox FTRL,6,5.455595016479492,0.347407361537719
Prox FTRL,6,5.455595016479492,0.34752096539625743
AdaHedge FTRL,6,5.455595016479492,0.3239179009130113
Proximal Point,6,5.455595016479492,0.331114350788618
FTRL,6,8.858668327331543,7.711890106320381
Tight prox FTRL,6,8.858668327331543,0.37277558400072797
Prox FTRL,6,8.858668327331543,0.3728870143689171
AdaHedge FTRL,6,8.858668327331543,0.3231517141815695
Proximal Point,6,8.858668327331543,0.35995998158553166
FTRL,6,14.384498596191406,
Tight prox FTRL,6,14.384498596191406,0.4068120840135334
Prox FTRL,6,14.384498596191406,0.40692049041587774
AdaHedge FTRL,6,14.384498596191406,0.3262024784097643
Proximal Point,6,14.384498596191406,0.397462183294972
FTRL,6,23.357213973999023,
Tight prox FTRL,6,23.357213973999023,0.44814920757229326
Prox FTRL,6,23.357213973999023,0.44825263887969774
AdaHedge FTRL,6,23.357213973999023,0.3331787175854971
Proximal Point,6,23.357213973999023,0.4419404079377376
FTRL,6,37.926902770996094,
Tight prox FTRL,6,37.926902770996094,0.4937905172927667
Prox FTRL,6,37.926902770996094,0.49388370350390126
AdaHedge FTRL,6,37.926902770996094,0.3442483511915802
Proximal Point,6,37.926902770996094,0.4900436513745537
FTRL,6,61.58481979370117,
Tight prox FTRL,6,61.58481979370117,0.5395967156686132
Prox FTRL,6,61.58481979370117,0.5396729425301631
AdaHedge FTRL,6,61.58481979370117,0.35959985957610535
Proximal Point,6,61.58481979370117,0.5375416230742629
FTRL,6,100.0,
Tight prox FTRL,6,100.0,0.5811257246582593
Prox FTRL,6,100.0,0.5811826204451226
AdaHedge FTRL,6,100.0,0.379340907620178
Proximal Point,6,100.0,0.580106504685842
FTRL,7,0.009999999776482582,0.6343510125353933
Tight prox FTRL,7,0.009999999776482582,0.6355306294615778
Prox FTRL,7,0.009999999776482582,0.6355446476507594
AdaHedge FTRL,7,0.009999999776482582,0.5854522894171703
Proximal Point,7,0.009999999776482582,0.5913127410481555
FTRL,7,0.016237767413258553,0.605137252651155
Tight prox FTRL,7,0.016237767413258553,0.6076851063058571
Prox FTRL,7,0.016237767413258553,0.6077116831698213
AdaHedge FTRL,7,0.016237767413258553,0.563752189500566
Proximal Point,7,0.016237767413258553,0.5497059243628116
FTRL,7,0.02636650949716568,0.5665708469487727
Tight prox FTRL,7,0.02636650949716568,0.571582507225857
Prox FTRL,7,0.02636650949716568,0.571627888572124
AdaHedge FTRL,7,0.02636650949716568,0.539730378023543
Proximal Point,7,0.02636650949716568,0.501511632067093
FTRL,7,0.04281332343816757,0.5201241863239556
Tight prox FTRL,7,0.04281332343816757,0.5288754808356271
Prox FTRL,7,0.04281332343816757,0.5289448351592768
AdaHedge FTRL,7,0.04281332343816757,0.5139420965823894
Proximal Point,7,0.04281332343816757,0.45122308720745274
FTRL,7,0.0695192813873291,0.469862012648955
Tight prox FTRL,7,0.0695192813873291,0.48322419745534817
Prox FTRL,7,0.0695192813873291,0.4833185843804681
AdaHedge FTRL,7,0.0695192813873291,0.4871683584910382
Proximal Point,7,0.0695192813873291,0.40389199733171055
FTRL,7,0.1128837913274765,0.4213229399421252
Tight prox FTRL,7,0.1128837913274765,0.43905735968488424
Prox FTRL,7,0.1128837913274765,0.4391736096029614
AdaHedge FTRL,7,0.1128837913274765,0.4603311629581272
Proximal Point,7,0.1128837913274765,0.36350856564879325
FTRL,7,0.18329806625843048,0.3799663455998525
Tight prox FTRL,7,0.18329806625843048,0.40010206512119145
Prox FTRL,7,0.18329806625843048,0.4002333473272724
AdaHedge FTRL,7,0.18329806625843048,0.43437893655439547
Proximal Point,7,0.18329806625843048,0.3322947150842413
FTRL,7,0.29763513803482056,0.3508855851553381
Tight prox FTRL,7,0.29763513803482056,0.368691738273424
Prox FTRL,7,0.29763513803482056,0.36883044903221696
AdaHedge FTRL,7,0.29763513803482056,0.4101773611949932
Proximal Point,7,0.29763513803482056,0.31078807699013283
FTRL,7,0.4832930266857147,0.3407151841055602
Tight prox FTRL,7,0.4832930266857147,0.3458361891512784
Prox FTRL,7,0.4832930266857147,0.34597514530546997
AdaHedge FTRL,7,0.4832930266857147,0.38843592352857553
Proximal Point,7,0.4832930266857147,0.29826729407055685
FTRL,7,0.7847599983215332,0.3634551446307451
Tight prox FTRL,7,0.7847599983215332,0.3315827980656703
Prox FTRL,7,0.7847599983215332,0.33171669540678755
AdaHedge FTRL,7,0.7847599983215332,0.3696782869646703
Proximal Point,7,0.7847599983215332,0.2933341667038759
FTRL,7,1.2742749452590942,0.45203059559315445
Tight prox FTRL,7,1.2742749452590942,0.3254287622310779
Prox FTRL,7,1.2742749452590942,0.32555415817426653
AdaHedge FTRL,7,1.2742749452590942,0.3542511111536914
Proximal Point,7,1.2742749452590942,0.29467753426249116
FTRL,7,2.0691380500793457,0.6885445341616869
Tight prox FTRL,7,2.0691380500793457,0.32676343475642033
Prox FTRL,7,2.0691380500793457,0.32687949309345493
AdaHedge FTRL,7,2.0691380500793457,0.3423520648700719
Proximal Point,7,2.0691380500793457,0.3017756311453901
FTRL,7,3.35981822013855,1.320154937028885
Tight prox FTRL,7,3.35981822013855,0.33529273684911404
Prox FTRL,7,3.35981822013855,0.33539820781188323
AdaHedge FTRL,7,3.35981822013855,0.33406936270055654
Proximal Point,7,3.35981822013855,0.3149688888314689
FTRL,7,5.455595016479492,3.1526449633836746
Tight prox FTRL,7,5.455595016479492,0.35120975471117094
Prox FTRL,7,5.455595016479492,0.3513062447555152
AdaHedge FTRL,7,5.455595016479492,0.32942474746286726
Proximal Point,7,5.455595016479492,0.33500709660592465
FTRL,7,8.858668327331543,
Tight prox FTRL,7,8.858668327331543,0.37497195799639294
Prox FTRL,7,8.858668327331543,0.3750587109139053
AdaHedge FTRL,7,8.858668327331543,0.3284157729944991
Proximal Point,7,8.858668327331543,0.36259718192874674
FTRL,7,14.384498596191406,
Tight prox FTRL,7,14.384498596191406,0.4067851598080266
Prox FTRL,7,14.384498596191406,0.4068619587054239
AdaHedge FTRL,7,14.384498596191406,0.33105642167419874
Proximal Point,7,14.384498596191406,0.3979283996627608
FTRL,7,23.357213973999023,
Tight prox FTRL,7,23.357213973999023,0.4459375357654523
Prox FTRL,7,23.357213973999023,0.4460035439979064
AdaHedge FTRL,7,23.357213973999023,0.33740565900971553
Proximal Point,7,23.357213973999023,0.4400864203811993
FTRL,7,37.926902770996094,
Tight prox FTRL,7,37.926902770996094,0.49016249966604253
Prox FTRL,7,37.926902770996094,0.4902162458050648
AdaHedge FTRL,7,37.926902770996094,0.34757352484414916
Proximal Point,7,37.926902770996094,0.4865988345115516
FTRL,7,61.58481979370117,
Tight prox FTRL,7,61.58481979370117,0.5357310397034547
Prox FTRL,7,61.58481979370117,0.5357721021438386
AdaHedge FTRL,7,61.58481979370117,0.36170780689218307
Proximal Point,7,61.58481979370117,0.5337260841267435
FTRL,7,100.0,
Tight prox FTRL,7,100.0,0.5782958610838259
Prox FTRL,7,100.0,0.5783242747210062
AdaHedge FTRL,7,100.0,0.379944429033175
Proximal Point,7,100.0,0.5772683987492531
FTRL,8,0.009999999776482582,0.6345035599246621
Tight prox FTRL,8,0.009999999776482582,0.635620354435106
Prox FTRL,8,0.009999999776482582,0.6356340789355369
AdaHedge FTRL,8,0.009999999776482582,0.5859188030531827
Proximal Point,8,0.009999999776482582,0.5932225252077353
FTRL,8,0.016237767413258553,0.6055402692332864
Tight prox FTRL,8,0.016237767413258553,0.6079492319524991
Prox FTRL,8,0.016237767413258553,0.6079751161599265
AdaHedge FTRL,8,0.016237767413258553,0.5644596823438466
Proximal Point,8,0.016237767413258553,0.5525186662214703
FTRL,8,0.02636650949716568,0.5674488116875291
Tight prox FTRL,8,0.02636650949716568,0.5721796808086526
Prox FTRL,8,0.02636650949716568,0.5722231375816769
AdaHedge FTRL,8,0.02636650949716568,0.5407437349245574
Proximal Point,8,0.02636650949716568,0.5053806488005165
FTRL,8,0.04281332343816757,0.5216980480942875
Tight prox FTRL,8,0.04281332343816757,0.5299658595072596
Prox FTRL,8,0.04281332343816757,0.5300306408363558
AdaHedge FTRL,8,0.04281332343816757,0.5153093319104909
Proximal Point,8,0.04281332343816757,0.4560706498481103
FTRL,8,0.0695192813873291,0.4721523465607315
Tight prox FTRL,8,0.0695192813873291,0.4848593247747128
Prox FTRL,8,0.0695192813873291,0.4849455038730754
AdaHedge FTRL,8,0.0695192813873291,0.4889024344243793
Proximal Point,8,0.0695192813873291,0.4093724608917925
FTRL,8,0.1128837913274765,0.4240527488505468
Tight prox FTRL,8,0.1128837913274765,0.44113127898337146
Prox FTRL,8,0.1128837913274765,0.44123464350883074
AdaHedge FTRL,8,0.1128837913274765,0.4623982560207595
Proximal Point,8,0.1128837913274765,0.36913808631965855
FTRL,8,0.18329806625843048,0.38283133813459425
Tight prox FTRL,8,0.18329806625843048,0.4024359921560202
Prox FTRL,8,0.18329806625843048,0.40255017673476245
AdaHedge FTRL,8,0.18329806625843048,0.4366998946596193
Proximal Point,8,0.18329806625843048,0.33765365071961545
FTRL,8,0.29763513803482056,0.35408495998056605
Tight prox FTRL,8,0.29763513803482056,0.3711617687585012
Prox FTRL,8,0.29763513803482056,0.37127933845695243
AdaHedge FTRL,8,0.29763513803482056,0.41264623384243443
Proximal Point,8,0.29763513803482056,0.3156585621626017
FTRL,8,0.4832930266857147,0.34521172105614095
Tight prox FTRL,8,0.4832930266857147,0.34842403549125617
Prox FTRL,8,0.4832930266857147,0.3485378670387796
AdaHedge FTRL,8,0.4832930266857147,0.390945730745883
Proximal Point,8,0.4832930266857147,0.3026496021702875
FTRL,8,0.7847599983215332,0.3709160171970725
Tight prox FTRL,8,0.7847599983215332,0.33434980434271605
Prox FTRL,8,0.7847599983215332,0.33445421556451194
AdaHedge FTRL,8,0.7847599983215332,0.3721454439623561
Proximal Point,8,0.7847599983215332,0.29738214981154026
FTRL,8,1.2742749452590942,0.4654657410085201
Tight prox FTRL,8,1.2742749452590942,0.32847549301369533
Prox FTRL,8,1.2742749452590942,0.3285671467615199
AdaHedge FTRL,8,1.2742749452590942,0.3566307566596833
Proximal Point,8,1.2742749452590942,0.2986204603291302
FTRL,8,2.0691380500793457,0.7178626891747117
Tight prox FTRL,8,2.0691380500793457,0.33020448330726193
Prox FTRL,8,2.0691380500793457,0.3302803664350373
AdaHedge FTRL,8,2.0691380500793457,0.3446396285366589
Proximal Point,8,2.0691380500793457,0.30586339510016075
FTRL,8,3.35981822013855,1.3763333833813667
Tight prox FTRL,8,3.35981822013855,0.3392247620449707
Prox FTRL,8,3.35981822013855,0.3392847496571217
AdaHedge FTRL,8,3.35981822013855,0.3362966398266235
Proximal Point,8,3.35981822013855,0.3194383950216646
FTRL,8,5.455595016479492,
Tight prox FTRL,8,5.455595016479492,0.35565894974000384
Prox FTRL,8,5.455595016479492,0.35570175924580955
AdaHedge FTRL,8,5.455595016479492,0.3316480425683172
Proximal Point,8,5.455595016479492,0.33999099624790996
FTRL,8,8.858668327331543,
Tight prox FTRL,8,8.858668327331543,0.37980256000574353
Prox FTRL,8,8.858668327331543,0.3798284527740968
AdaHedge FTRL,8,8.858668327331543,0.3307080959946263
Proximal Point,8,8.858668327331543,0.3679665968056982
FTRL,8,14.384498596191406,
Tight prox FTRL,8,14.384498596191406,0.41159068844072527
Prox FTRL,8,14.384498596191406,0.4116005066243238
AdaHedge FTRL,8,14.384498596191406,0.3334963369952687
Proximal Point,8,14.384498596191406,0.4031816814715886
FTRL,8,23.357213973999023,
Tight prox FTRL,8,23.357213973999023,0.4500549640324485
Prox FTRL,8,23.357213973999023,0.4500505218460757
AdaHedge FTRL,8,23.357213973999023,0.34006821925966735
Proximal Point,8,23.357213973999023,0.44448902285298425
FTRL,8,37.926902770996094,
Tight prox FTRL,8,37.926902770996094,0.49301133781146966
Prox FTRL,8,37.926902770996094,0.49299657052056284
AdaHedge FTRL,8,37.926902770996094,0.3505213778726738
Proximal Point,8,37.926902770996094,0.4896010353278286
FTRL,8,61.58481979370117,
Tight prox FTRL,8,61.58481979370117,0.5371230114203608
Prox FTRL,8,61.58481979370117,0.5371011058197903
AdaHedge FTRL,8,61.58481979370117,0.3649866854404314
Proximal Point,8,61.58481979370117,0.5351924785559812
FTRL,8,100.0,
Tight prox FTRL,8,100.0,0.578288018581557
Prox FTRL,8,100.0,0.5782619286065531
AdaHedge FTRL,8,100.0,0.3835690174212679
Proximal Point,8,100.0,0.577285881446006
FTRL,9,0.009999999776482582,0.6343368238806725
Tight prox FTRL,9,0.009999999776482582,0.6354772800008494
Prox FTRL,9,0.009999999776482582,0.6354893121222723
AdaHedge FTRL,9,0.009999999776482582,0.5849051929395404
Proximal Point,9,0.009999999776482582,0.5930938525032772
FTRL,9,0.016237767413258553,0.6051258705928921
Tight prox FTRL,9,0.016237767413258553,0.6075898524614862
Prox FTRL,9,0.016237767413258553,0.6076131730130169
AdaHedge FTRL,9,0.016237767413258553,0.5630697957323211
Proximal Point,9,0.016237767413258553,0.5520101848114979
FTRL,9,0.02636650949716568,0.5665690922625363
Tight prox FTRL,9,0.02636650949716568,0.5714159517468093
Prox FTRL,9,0.02636650949716568,0.5714564345129037
AdaHedge FTRL,9,0.02636650949716568,0.5388879299229935
Proximal Point,9,0.02636650949716568,0.5042618754003263
FTRL,9,0.04281332343816757,0.5201330950409174
Tight prox FTRL,9,0.04281332343816757,0.5285959723897291
Prox FTRL,9,0.04281332343816757,0.5286581202028727
AdaHedge FTRL,9,0.04281332343816757,0.5129155093958708
Proximal Point,9,0.04281332343816757,0.4542099956111552
FTRL,9,0.0695192813873291,0.46986670878436415
Tight prox FTRL,9,0.0695192813873291,0.48278740745203186
Prox FTRL,9,0.0695192813873291,0.4828721772960799
AdaHedge FTRL,9,0.0695192813873291,0.4859366407164673
Proximal Point,9,0.0695192813873291,0.40682878222788504
FTRL,9,0.1128837913274765,0.42131768694799393
Tight prox FTRL,9,0.1128837913274765,0.4384412336873454
Prox FTRL,9,0.1128837913274765,0.4385451274455402
AdaHedge FTRL,9,0.1128837913274765,0.4588844580242278
Proximal Point,9,0.1128837913274765,0.36615248901894165
FTRL,9,0.18329806625843048,0.3800973579045385
Tight prox FTRL,9,0.18329806625843048,0.3993274244931332
Prox FTRL,9,0.18329806625843048,0.39944401662953566
AdaHedge FTRL,9,0.18329806625843048,0.43272250862170397
Proximal Point,9,0.18329806625843048,0.33454241144843977
FTRL,9,0.29763513803482056,0.35176041297242044
Tight prox FTRL,9,0.29763513803482056,0.36781728992591334
Prox FTRL,9,0.29763513803482056,0.3679389205924592
AdaHedge FTRL,9,0.29763513803482056,0.40833910269750373
Proximal Point,9,0.29763513803482056,0.3126632317248879
FTRL,9,0.4832930266857147,0.3434620634503663
Tight prox FTRL,9,0.4832930266857147,0.3449278575078517
Prox FTRL,9,0.4832930266857147,0.34504772774160325
AdaHedge FTRL,9,0.4832930266857147,0.3864658431957978
Proximal Point,9,0.4832930266857147,0.2998381909611778
FTRL,9,0.7847599983215332,0.36876829601079225
Tight prox FTRL,9,0.7847599983215332,0.330679961337061
Prox FTRL,9,0.7847599983215332,0.33079288188708145
AdaHedge FTRL,9,0.7847599983215332,0.36764585003481
Proximal Point,9,0.7847599983215332,0.2946412568911883
FTRL,9,1.2742749452590942,0.460500090457499
Tight prox FTRL,9,1.2742749452590942,0.32451864112021567
Prox FTRL,9,1.2742749452590942,0.3246212640560857
AdaHedge FTRL,9,1.2742749452590942,0.35223369677699146
Proximal Point,9,1.2742749452590942,0.29569015468791876
FTRL,9,2.0691380500793457,0.7048631567731499
Tight prox FTRL,9,2.0691380500793457,0.32577004348192345
Prox FTRL,9,2.0691380500793457,0.3258618265770608
AdaHedge FTRL,9,2.0691380500793457,0.340424421811911
Proximal Point,9,2.0691380500793457,0.3023808887768511
FTRL,9,3.35981822013855,1.3375550173223019
Tight prox FTRL,9,3.35981822013855,0.33407789491541323
Prox FTRL,9,3.35981822013855,0.3341578728089126
AdaHedge FTRL,9,3.35981822013855,0.33229431168210555
Proximal Point,9,3.35981822013855,0.3150192043082362
FTRL,9,5.455595016479492,3.1679654929339884
Tight prox FTRL,9,5.455595016479492,0.34959127176381866
Prox FTRL,9,5.455595016479492,0.3496615872903249
AdaHedge FTRL,9,5.455595016479492,0.3278434731546327
Proximal Point,9,5.455595016479492,0.33435677613166764
FTRL,9,8.858668327331543,
Tight prox FTRL,9,8.858668327331543,0.3727506674502378
Prox FTRL,9,8.858668327331543,0.37281205197376815
AdaHedge FTRL,9,8.858668327331543,0.3270432858606502
Proximal Point,9,8.858668327331543,0.36108081306710066
FTRL,9,14.384498596191406,
Tight prox FTRL,9,14.384498596191406,0.40371811068628916
Prox FTRL,9,14.384498596191406,0.4037717232029184
AdaHedge FTRL,9,14.384498596191406,0.3298793391969743
Proximal Point,9,14.384498596191406,0.39531562826956357
FTRL,9,23.357213973999023,
Tight prox FTRL,9,23.357213973999023,0.44164930429936566
Prox FTRL,9,23.357213973999023,0.44169559663703817
AdaHedge FTRL,9,23.357213973999023,0.3363817843175003
Proximal Point,9,23.357213973999023,0.4360359673332657
FTRL,9,37.926902770996094,
Tight prox FTRL,9,37.926902770996094,0.4841157763902499
Prox FTRL,9,37.926902770996094,0.4841567016411112
AdaHedge FTRL,9,37.926902770996094,0.34663931618854665
Proximal Point,9,37.926902770996094,0.4806629785813005
FTRL,9,61.58481979370117,
Tight prox FTRL,9,61.58481979370117,0.5272444132993571
Prox FTRL,9,61.58481979370117,0.5272822689384201
AdaHedge FTRL,9,61.58481979370117,0.36078840093919623
Proximal Point,9,61.58481979370117,0.5252924540105993
FTRL,9,100.0,
Tight prox FTRL,9,100.0,0.5669862538953334
Prox FTRL,9,100.0,0.5670224523533168
AdaHedge FTRL,9,100.0,0.3789682584181252
Proximal Point,9,100.0,0.5659623936352834
